event_date,source,medium,sessions,purchases,revenue
2025-09-08,KAKAO_alimtalk,(none),2,0,0.0
2025-09-08,KAKAO_alimtalk,KAKAO,1,0,0.0
2025-09-08,KAKAO_alimtalk,KAKAO_alimtalk,59,3,313380.0
2025-09-08,KAKAO_alimtalk,cpc,2,0,0.0
2025-09-08,KAKAO_chatbot,KAKAO_chatbot,1,0,0.0
2025-09-08,LMS_Brand_ECOM,LMS_Brand_ECOM,39,0,0.0
2025-09-08,LMS_Brand_ECOM,organic,1,0,0.0
2025-09-08,LMS_ECOM,LMS_ECOM,17,0,0.0
2025-09-08,LMS_ECOM,LMS_ECOM_0424_FamilyGift,1,0,0.0
2025-09-08,LMS_ECOM,cpc,6,0,0.0
2025-09-08,admin.cre.ma,referral,2,0,0.0
2025-09-08,bing,organic,20,1,136140.0
2025-09-08,bit.ly,referral,13,0,0.0
2025-09-08,chatgpt.com,(none),2,0,0.0
2025-09-08,chatgpt.com,referral,1,0,0.0
2025-09-08,columbia.com,referral,16,0,0.0
2025-09-08,columbiasportswear.co.uk,referral,1,0,0.0
2025-09-08,cr.shopping.naver.com,referral,15,1,41000.0
2025-09-08,cr2.shopping.naver.com,referral,1,0,0.0
2025-09-08,criteo,(none),1,0,0.0
2025-09-08,criteo,banner,632,7,605590.0
2025-09-08,daum,organic,71,0,0.0
2025-09-08,facebook.com,referral,20,0,0.0
2025-09-08,fb,paid,3,0,0.0
2025-09-08,google,LMS_ECOM,1,0,0.0
2025-09-08,google,cpc,2649,13,1172750.0
2025-09-08,google,organic,175,1,94770.0
2025-09-08,gw.koara.or.kr,referral,2,0,0.0
2025-09-08,ig,paid,197,0,0.0
2025-09-08,inhouse_purchase,(none),2,0,0.0
2025-09-08,instagram.com,referral,1,0,0.0
2025-09-08,ipconfirmer.com,referral,1,0,0.0
2025-09-08,kakao_coupon,kakao_coupon_welcom,3,0,0.0
2025-09-08,l.facebook.com,referral,1,0,0.0
2025-09-08,l.instagram.com,referral,24,0,0.0
2025-09-08,link.naver.com,referral,1,0,0.0
2025-09-08,lvpoiq4ue9.feishu.cn,referral,1,0,0.0
2025-09-08,m.blog.naver.com,referral,2,0,0.0
2025-09-08,m.facebook.com,referral,5,0,0.0
2025-09-08,m.place.naver.com,referral,1,0,0.0
2025-09-08,m.search.daum.net,referral,13,0,0.0
2025-09-08,m.search.naver.com,cpc,18,0,0.0
2025-09-08,m.search.naver.com,referral,138,1,19460.0
2025-09-08,m365.cloud.microsoft,referral,4,0,0.0
2025-09-08,meta,banner,785,10,697020.0
2025-09-08,meta_BD,MT,1462,1,81070.0
2025-09-08,msearch.shopping.naver.com,referral,19,0,0.0
2025-09-08,naver,cpc,134,2,262360.0
2025-09-08,naver,da,309,4,335900.0
2025-09-08,naver,organic,114,0,0.0
2025-09-08,naver,shopping_ad,60,1,41000.0
2025-09-08,naverbs,(none),5,0,0.0
2025-09-08,naverbs,cpc,1029,14,1065590.0
2025-09-08,naverbs,organic,1,0,0.0
2025-09-08,ntp.msn.com,referral,1,0,0.0
2025-09-08,review8.cre.ma,referral,1,0,0.0
2025-09-08,shield-ui.nsa-front-end.svc.pr1.io.navercorp.com,referral,1,0,0.0
2025-09-08,statics.teams.cdn.office.net,referral,9,0,0.0
2025-09-08,translate.google.com,referral,1,0,0.0
2025-09-08,weberp.columbia.com,referral,4,0,0.0
2025-09-08,youtube_BD,YT,11,0,0.0
2025-09-09,(not set),(not set),795,18,2924300.0
2025-09-09,DM,email,1,0,0.0
2025-09-09,Facebook,banner,53,0,0.0
2025-09-09,IGShopping,Social,3,0,0.0
2025-09-09,KAKAO_CH,(none),2,0,0.0
2025-09-09,KAKAO_CH,KAKAO_CH,102,4,310450.0
2025-09-09,KAKAO_alimtalk,(none),1,0,0.0
2025-09-09,KAKAO_alimtalk,KAKAO_CH,2,0,0.0
2025-09-09,KAKAO_alimtalk,KAKAO_alimtalk,42,3,428110.0
2025-09-09,KAKAO_alimtalk,cpc,2,0,0.0
2025-09-09,KAKAO_chatbot,KAKAO_chatbot,1,0,0.0
2025-09-09,LMS_Brand_ECOM,LMS_Brand_ECOM,42,2,116740.0
2025-09-09,LMS_ECOM,LMS_ECOM,23,0,0.0
2025-09-09,LMS_ECOM,cpc,1,0,0.0
2025-09-09,ad-creative.gfa.naver.com,cpc,1,0,0.0
2025-09-09,admin.cre.ma,referral,3,0,0.0
2025-09-09,appmake.co.kr,referral,1,0,0.0
2025-09-09,bing,organic,26,0,0.0
2025-09-09,bit.ly,referral,12,0,0.0
2025-09-09,blog.naver.com,referral,2,0,0.0
2025-09-09,br.nate.com,referral,1,0,0.0
2025-09-09,cafe.naver.com,referral,1,0,0.0
2025-09-09,chatgpt.com,(none),1,0,0.0
2025-09-09,chatgpt.com,cpc,1,0,0.0
2025-09-09,chatgpt.com,referral,1,0,0.0
2025-09-09,columbia.com,referral,10,1,119000.0
2025-09-09,cr.shopping.naver.com,referral,10,0,0.0
2025-09-09,cr2.shopping.naver.com,referral,5,0,0.0
2025-09-09,criteo,banner,619,4,218700.0
2025-09-09,daum,organic,73,1,295350.0
2025-09-09,facebook.com,referral,13,0,0.0
2025-09-09,fb,paid,2,0,0.0
2025-09-09,gemini.google.com,referral,1,0,0.0
2025-09-09,google,cpc,2604,4,304710.0
2025-09-09,google,organic,158,2,107600.0
2025-09-09,ig,paid,279,1,76000.0
2025-09-09,inhouse_purchase,(none),3,0,0.0
2025-09-09,kakao_coupon,kakao_coupon_welcom,5,0,0.0
2025-09-09,l.facebook.com,referral,1,0,0.0
2025-09-09,l.instagram.com,referral,38,2,197100.0
2025-09-09,link.naver.com,referral,1,1,104300.0
2025-09-09,m.blog.naver.com,referral,2,0,0.0
2025-09-09,m.columbiamall.co.kr,referral,1,0,0.0
2025-09-09,m.facebook.com,referral,4,0,0.0
2025-09-09,m.keep.naver.com,referral,2,0,0.0
2025-09-09,m.place.naver.com,referral,1,0,0.0
2025-09-09,m.search.daum.net,referral,19,0,0.0
2025-09-09,m.search.naver.com,cpc,20,0,0.0
2025-09-09,m.search.naver.com,referral,141,3,807320.0
2025-09-09,meta,banner,836,7,266300.0
2025-09-09,meta_BD,MT,1559,0,0.0
2025-09-09,msearch.shopping.naver.com,referral,24,2,99050.0
2025-09-09,naver,cpc,93,1,344700.0
2025-09-09,naver,da,93,0,0.0
2025-09-09,naver,organic,105,1,94380.0
2025-09-09,naver,shopping_ad,56,1,129600.0
2025-09-09,naver.com,referral,1,0,0.0
2025-09-09,naverbs,(none),2,0,0.0
2025-09-09,naverbs,LMS_ECOM,1,0,0.0
2025-09-09,naverbs,cpc,1006,18,2063230.0
2025-09-09,naverbs,referral,1,0,0.0
2025-09-09,ntp.msn.com,referral,1,0,0.0
2025-09-09,pcmap.place.naver.com,referral,2,0,0.0
2025-09-09,perplexity,(none),1,0,0.0
2025-09-09,place.map.kakao.com,referral,1,0,0.0
2025-09-09,prod.danawa.com,referral,1,0,0.0
2025-09-09,review8.cre.ma,referral,1,0,0.0
2025-09-09,search.app,referral,3,0,0.0
2025-09-09,shield-ui.nsa-front-end.svc.pr1.io.navercorp.com,referral,1,0,0.0
2025-09-09,shopping.naver.com,referral,2,0,0.0
2025-09-09,statics.teams.cdn.office.net,referral,6,0,0.0
2025-09-09,weberp.columbia.com,referral,3,0,0.0
2025-09-09,youtube_BD,YT,24,0,0.0
2025-09-10,(not set),(not set),706,7,645870.0
2025-09-10,DM,email,1,0,0.0
2025-09-10,Facebook,banner,24,0,0.0
2025-09-10,IGShopping,Social,1,0,0.0
2025-09-10,KAKAO_CH,KAKAO_CH,67,4,476170.0
2025-09-10,KAKAO_alimtalk,(none),1,0,0.0
2025-09-10,KAKAO_alimtalk,KAKAO_alimtalk,49,3,85250.0
2025-09-10,LMS_Brand_ECOM,LMS_Brand_ECOM,34,0,0.0
2025-09-10,LMS_ECOM,LMS_ECOM,17,1,44000.0
2025-09-10,ad-creative.gfa.naver.com,cpc,1,0,0.0
2025-09-10,adsmanager.facebook.com,referral,1,0,0.0
2025-09-10,bing,organic,26,0,0.0
2025-09-10,bit.ly,referral,9,0,0.0
2025-09-10,chatgpt.com,(none),2,0,0.0
2025-09-10,chatgpt.com,cpc,1,0,0.0
2025-09-10,chatgpt.com,referral,2,0,0.0
2025-09-10,columbia.com,referral,11,0,0.0
2025-09-10,columbiamall.co.kr,referral,2,0,0.0
2025-09-10,cr.shopping.naver.com,referral,15,0,0.0
2025-09-10,criteo,banner,607,5,481540.0
2025-09-10,criteo,cpc,2,0,0.0
2025-09-10,daum,organic,71,3,230300.0
2025-09-10,duckduckgo,organic,1,0,0.0
2025-09-10,facebook.com,referral,10,0,0.0
2025-09-10,google,cpc,1992,6,616690.0
2025-09-10,google,organic,172,0,0.0
2025-09-10,gw.pond-group.co.kr,referral,2,0,0.0
2025-09-10,ig,paid,152,0,0.0
2025-09-10,inhouse_purchase,(none),4,0,0.0
2025-09-10,kakao_coupon,kakao_coupon_welcom,5,0,0.0
2025-09-10,l.instagram.com,referral,29,0,0.0
2025-09-10,link.naver.com,referral,4,0,0.0
2025-09-10,m.blog.naver.com,referral,3,0,0.0
2025-09-10,m.facebook.com,referral,2,0,0.0
2025-09-10,m.keep.naver.com,referral,2,0,0.0
2025-09-10,m.search.daum.net,cpc,1,0,0.0
2025-09-10,m.search.daum.net,referral,14,0,0.0
2025-09-10,m.search.naver.com,cpc,15,0,0.0
2025-09-10,m.search.naver.com,referral,152,3,579600.0
2025-09-10,meta,banner,808,5,362800.0
2025-09-10,meta_BD,MT,1703,0,0.0
2025-09-10,msearch.shopping.naver.com,referral,11,0,0.0
2025-09-10,naver,cpc,133,3,475310.0
2025-09-10,naver,da,51,0,0.0
2025-09-10,naver,organic,110,0,0.0
2025-09-10,naver,shopping_ad,89,0,0.0
2025-09-10,naverbs,LMS_ECOM,3,0,0.0
2025-09-10,naverbs,cpc,1013,20,2508420.0
2025-09-10,naverbs,referral,1,0,0.0
2025-09-10,pcmap.place.naver.com,referral,3,0,0.0
2025-09-10,pmon.sentinel.navercorp.com,referral,1,0,0.0
2025-09-10,review8.cre.ma,referral,12,1,31000.0
2025-09-10,shopping.naver.com,referral,1,0,0.0
2025-09-10,statics.teams.cdn.office.net,referral,5,0,0.0
2025-09-10,tagassistant.google.com,referral,1,0,0.0
2025-09-10,theriver.columbia.com,referral,1,0,0.0
2025-09-10,tw.search.yahoo.com,referral,3,0,0.0
2025-09-10,weberp.columbia.com,referral,5,0,0.0
2025-09-10,yahoo,organic,1,0,0.0
2025-09-10,youtube.com,referral,4,0,0.0
2025-09-10,youtube_BD,YT,21,0,0.0
2025-09-10,zum.com,referral,1,0,0.0
2025-09-11,(not set),(not set),724,6,373880.0
2025-09-11,2.mindfree23.com,referral,1,0,0.0
2025-09-11,DM,email,1,0,0.0
2025-09-11,EDM,EDM,6,0,0.0
2025-09-11,Facebook,banner,40,0,0.0
2025-09-11,IGShopping,Social,12,0,0.0
2025-09-11,KAKAO_CH,KAKAO_CH,82,2,103540.0
2025-09-11,KAKAO_alimtalk,(none),7,0,0.0
2025-09-11,KAKAO_alimtalk,KAKAO_CH,2,0,0.0
2025-09-11,KAKAO_alimtalk,KAKAO_alimtalk,67,7,507040.0
2025-09-11,KAKAO_chatbot,KAKAO_chatbot,2,0,0.0
2025-09-11,LMS_Brand_ECOM,KAKAO_CH,1,0,0.0
2025-09-11,LMS_Brand_ECOM,LMS_Brand_ECOM,27,0,0.0
2025-09-11,LMS_ECOM,LMS_ECOM,20,0,0.0
2025-09-11,LMS_ECOM,cpc,3,0,0.0
2025-09-11,adsmanager.facebook.com,referral,1,0,0.0
2025-09-11,bing,organic,15,0,0.0
2025-09-11,bit.ly,referral,10,0,0.0
2025-09-11,br.nate.com,referral,1,0,0.0
2025-09-11,center-pf.kakao.com,referral,1,0,0.0
2025-09-11,chatgpt.com,(none),3,0,0.0
2025-09-11,chatgpt.com,LMS_ECOM,1,0,0.0
2025-09-11,cn.bing.com,referral,1,0,0.0
2025-09-11,columbia.com,referral,6,0,0.0
2025-09-11,columbiasportswear.ie,referral,1,0,0.0
2025-09-11,cr.shopping.naver.com,referral,10,0,0.0
2025-09-11,cr2.shopping.naver.com,referral,3,0,0.0
2025-09-11,criteo,banner,612,4,367960.0
2025-09-11,daum,organic,54,0,0.0
2025-09-11,facebook.com,referral,9,0,0.0
2025-09-11,google,LMS_ECOM,2,1,26190.0
2025-09-11,google,cpc,1749,7,617900.0
2025-09-11,google,organic,155,0,0.0
2025-09-11,hk.search.yahoo.com,referral,1,0,0.0
2025-09-11,ig,paid,90,0,0.0
2025-09-11,inhouse_purchase,(none),4,0,0.0
2025-09-11,kakao_coupon,kakao_coupon_welcom,1,0,0.0
2025-09-11,keep.naver.com,referral,1,0,0.0
2025-09-11,l.facebook.com,referral,1,1,115180.0
2025-09-11,l.instagram.com,referral,22,0,0.0
2025-09-11,link.naver.com,referral,1,0,0.0
2025-09-11,m.facebook.com,referral,6,0,0.0
2025-09-11,m.keep.naver.com,referral,2,0,0.0
2025-09-11,m.place.naver.com,referral,1,0,0.0
2025-09-11,m.search.daum.net,referral,19,0,0.0
2025-09-11,m.search.naver.com,cpc,33,0,0.0
2025-09-11,m.search.naver.com,referral,133,1,61230.0
2025-09-11,m365.cloud.microsoft,referral,1,0,0.0
2025-09-11,meta,banner,744,3,334300.0
2025-09-11,meta_BD,MT,2994,0,0.0
2025-09-11,msearch.shopping.naver.com,referral,18,0,0.0
2025-09-11,naver,brand,1,0,0.0
2025-09-11,naver,cpc,115,0,0.0
2025-09-11,naver,da,126,2,266200.0
2025-09-11,naver,organic,133,1,24000.0
2025-09-11,naver,shopping_ad,63,0,0.0
2025-09-11,naver.com,referral,2,0,0.0
2025-09-11,naverbs,cpc,903,15,1138810.0
2025-09-11,naverbs,organic,1,0,0.0
2025-09-11,naverbs,shopping_ad,1,0,0.0
2025-09-11,newswp.net,referral,1,0,0.0
2025-09-11,ntp.msn.com,referral,2,0,0.0
2025-09-11,pcmap.place.naver.com,referral,1,0,0.0
2025-09-11,place.map.kakao.com,referral,1,0,0.0
2025-09-11,review8.cre.ma,referral,9,0,0.0
2025-09-11,risk-bpo.shizhuang-inc.com,referral,1,0,0.0
2025-09-11,search.shopping.naver.com,cpc,1,0,0.0
2025-09-11,statics.teams.cdn.office.net,referral,8,0,0.0
2025-09-11,weberp.columbia.com,referral,6,0,0.0
2025-09-11,yahoo,organic,1,0,0.0
2025-09-11,yandex.ru,referral,2,0,0.0
2025-09-11,youtube.com,referral,1,0,0.0
2025-09-11,youtube_BD,YT,9,0,0.0
2026-03-11,(direct),mt,1,0,0.0
2026-03-11,(not set),(not set),925,4,723500.0
2026-03-11,EDM,EDM,342,4,512770.0
2026-03-11,Email_mkt,Email_mkt,7,0,0.0
2026-03-11,Facebook,banner,81,0,0.0
2026-03-11,IGShopping,Social,6,0,0.0
2026-03-11,Instagram,Feed,4,0,0.0
2026-03-11,Instagram,feed,146,0,0.0
2026-03-11,Instagram,story,5,0,0.0
2026-03-11,KAKAO_CH,(none),1,0,0.0
2026-03-11,KAKAO_CH,KAKAO_CH,63,1,152250.0
2026-03-11,KAKAO_CH,KAKAO_alimtalk,1,0,0.0
2026-03-11,KAKAO_alimtalk,(none),2,0,0.0
2026-03-11,KAKAO_alimtalk,KAKAO_alimtalk,73,2,83910.0
2026-03-11,KAKAO_alimtalk,organic,1,0,0.0
2026-03-11,LMS_ECOM,(none),3,0,0.0
2026-03-11,LMS_ECOM,LMS_ECOM,53,0,0.0
2026-03-11,Youtube,cpc,1,0,0.0
2026-03-11,benz,partnership,43,0,0.0
2026-03-11,bing,organic,11,0,0.0
2026-03-11,blog.naver.com,referral,3,0,0.0
2026-03-11,columbiasportswear.co.uk,referral,1,0,0.0
2026-03-11,columbiasportswear.fr,referral,1,0,0.0
2026-03-11,cr.shopping.naver.com,referral,13,0,0.0
2026-03-11,cr2.shopping.naver.com,referral,3,0,0.0
2026-03-11,criteo,banner,858,7,427350.0
2026-03-11,daum,cpc,1,0,0.0
2026-03-11,daum,organic,67,0,0.0
2026-03-11,fb,paid,12,0,0.0
2026-03-11,google,(none),3,0,0.0
2026-03-11,google,cpc,274,5,891423.0
2026-03-11,google,da,456,1,155000.0
2026-03-11,google,organic,221,1,172600.0
2026-03-11,ig,paid,13,0,0.0
2026-03-11,ig,social,35,0,0.0
2026-03-11,ipconfirmer.com,referral,1,0,0.0
2026-03-11,kakao,da,1,0,0.0
2026-03-11,kakao_coupon,kakao_coupon_welcom,5,2,517200.0
2026-03-11,kin.naver.com,referral,1,0,0.0
2026-03-11,l.instagram.com,referral,2,0,0.0
2026-03-11,link.naver.com,referral,1,0,0.0
2026-03-11,lm.facebook.com,referral,1,0,0.0
2026-03-11,m.ad.search.naver.com,cpc,1,0,0.0
2026-03-11,m.blog.naver.com,referral,3,0,0.0
2026-03-11,m.place.naver.com,referral,2,0,0.0
2026-03-11,m.search.daum.net,cpc,1,0,0.0
2026-03-11,m.search.daum.net,referral,24,1,181600.0
2026-03-11,m.search.naver.com,cpc,47,2,191560.0
2026-03-11,m.search.naver.com,referral,183,2,113200.0
2026-03-11,meta,banner,1024,0,0.0
2026-03-11,meta_BD,MT,3963,0,0.0
2026-03-11,mpointadmin.hyundaicard.com,referral,4,0,0.0
2026-03-11,msearch.shopping.naver.com,referral,15,0,0.0
2026-03-11,naver,cpc,178,3,370132.0
2026-03-11,naver,organic,125,6,667840.0
2026-03-11,naver.com,referral,3,0,0.0
2026-03-11,naverbs,(none),2,0,0.0
2026-03-11,naverbs,cpc,988,25,3307122.0
2026-03-11,ngwx.ktbizoffice.com,referral,1,0,0.0
2026-03-11,pcmap.place.naver.com,referral,2,0,0.0
2026-03-11,pukinte-kkh.feishu.cn,referral,1,0,0.0
2026-03-11,quickgoldsilver.heystay100.com,referral,2,0,0.0
2026-03-11,statics.teams.cdn.office.net,referral,22,0,0.0
2026-03-11,th,paid,1,0,0.0
2026-03-11,theqoo.net,referral,2,0,0.0
2026-03-11,theriver.columbia.com,referral,2,0,0.0
2026-03-11,tmg1772.cafe24.com,referral,1,0,0.0
2026-03-11,wad.sentinel.navercorp.com,referral,2,0,0.0
2026-03-11,weberp.columbia.com,referral,2,0,0.0
2026-03-11,youtube.com,referral,1,0,0.0
2026-03-11,youtube_BD,YT,8,0,0.0
2026-03-12,(direct),cpc,1,0,0.0
2026-03-12,(direct),kakao_ch,1,0,0.0
2026-03-12,(not set),(not set),906,9,995680.0
2026-03-12,123people.com,referral,1,0,0.0
2026-03-12,EDM,EDM,158,3,318870.0
2026-03-12,Email_mkt,Email_mkt,10,0,0.0
2026-03-12,Facebook,banner,85,0,0.0
2026-03-12,IGShopping,Social,1,0,0.0
2026-03-12,Instagram,feed,193,0,0.0
2026-03-12,Instagram,story,7,0,0.0
2026-03-12,KAKAO_CH,KAKAO_CH,3458,16,1734960.0
2026-03-12,KAKAO_CH,KAKAO_alimtalk,1,0,0.0
2026-03-12,KAKAO_alimtalk,(none),6,0,0.0
2026-03-12,KAKAO_alimtalk,KAKAO_CH,2,0,0.0
2026-03-12,KAKAO_alimtalk,KAKAO_alimtalk,59,2,138170.0
2026-03-12,KAKAO_alimtalk,referral,1,0,0.0
2026-03-12,LMS_ECOM,(none),1,0,0.0
2026-03-12,LMS_ECOM,LMS_ECOM,40,1,16000.0
2026-03-12,Youtube,cpc,1,0,0.0
2026-03-12,activesearchresults.com,referral,1,0,0.0
2026-03-12,benz,partnership,33,0,0.0
2026-03-12,bing,cpc,1,0,0.0
2026-03-12,bing,organic,15,1,84600.0
2026-03-12,bit.ly,referral,2,0,0.0
2026-03-12,blog.naver.com,referral,2,0,0.0
2026-03-12,buly.kr,referral,1,0,0.0
2026-03-12,chatgpt.com,referral,1,0,0.0
2026-03-12,columbia.com,referral,1,0,0.0
2026-03-12,cr.shopping.naver.com,referral,10,1,36470.0
2026-03-12,cr2.shopping.naver.com,referral,4,0,0.0
2026-03-12,criteo,banner,817,8,1115480.0
2026-03-12,daum,cpc,1,0,0.0
2026-03-12,daum,organic,66,1,33000.0
2026-03-12,duckduckgo,organic,2,0,0.0
2026-03-12,facebook.com,referral,1,0,0.0
2026-03-12,fb,paid,7,0,0.0
2026-03-12,givenrace.com,referral,1,0,0.0
2026-03-12,google,(none),3,0,0.0
2026-03-12,google,cpc,257,3,394120.0
2026-03-12,google,da,324,0,0.0
2026-03-12,google,organic,193,3,427200.0
2026-03-12,ig,paid,1,0,0.0
2026-03-12,ig,social,31,0,0.0
2026-03-12,kakao,da,1,0,0.0
2026-03-12,kakao_coupon,(none),1,0,0.0
2026-03-12,kakao_coupon,kakao_coupon_welcom,3,1,100780.0
2026-03-12,l.instagram.com,referral,1,0,0.0
2026-03-12,lm.facebook.com,referral,1,0,0.0
2026-03-12,m.ad.search.naver.com,cpc,2,0,0.0
2026-03-12,m.cafe.naver.com,referral,1,0,0.0
2026-03-12,m.facebook.com,referral,5,0,0.0
2026-03-12,m.keep.naver.com,referral,1,0,0.0
2026-03-12,m.place.naver.com,referral,2,0,0.0
2026-03-12,m.search.daum.net,cpc,1,0,0.0
2026-03-12,m.search.daum.net,referral,18,1,65710.0
2026-03-12,m.search.naver.com,cpc,53,0,0.0
2026-03-12,m.search.naver.com,referral,215,5,408450.0
2026-03-12,meta,banner,950,1,58300.0
2026-03-12,meta_BD,MT,3873,0,0.0
2026-03-12,mpointadmin.hyundaicard.com,referral,6,0,0.0
2026-03-12,msearch.shopping.naver.com,cpc,2,0,0.0
2026-03-12,msearch.shopping.naver.com,referral,9,1,62000.0
2026-03-12,naver,cpc,201,1,181870.0
2026-03-12,naver,da,1,0,0.0
2026-03-12,naver,organic,132,1,9700.0
2026-03-12,naver,shopping_ad,1,0,0.0
2026-03-12,naverbs,cpc,1034,16,2518936.0
2026-03-12,naverbs,organic,1,0,0.0
2026-03-12,ngwx.ktbizoffice.com,referral,1,0,0.0
2026-03-12,nsa-aet.sentinel.navercorp.com,referral,3,0,0.0
2026-03-12,ntp.msn.com,referral,2,0,0.0
2026-03-12,pcmap.place.naver.com,referral,2,0,0.0
2026-03-12,perplexity,(none),1,0,0.0
2026-03-12,picsearch.com,referral,1,0,0.0
2026-03-12,shield-ui.nsa-front-end.svc.pr1.io.navercorp.com,referral,1,0,0.0
2026-03-12,silobreaker.com,referral,1,0,0.0
2026-03-12,skecherskorea.co.kr,referral,1,0,0.0
2026-03-12,soso.com,referral,1,0,0.0
2026-03-12,statics.teams.cdn.office.net,referral,18,0,0.0
2026-03-12,stinkyteddy.com,referral,1,0,0.0
2026-03-12,sweetsearch.com,referral,1,0,0.0
2026-03-12,theriver.columbia.com,referral,2,0,0.0
2026-03-12,tmg1772.cafe24.com,referral,1,0,0.0
2026-03-12,tmg4883.mycafe24.com,referral,1,0,0.0
2026-03-12,weberp.columbia.com,referral,1,0,0.0
2026-03-12,webfetch.com,referral,1,0,0.0
2026-03-12,yandex,organic,1,0,0.0
2026-03-12,youtube_BD,YT,11,0,0.0
2026-03-13,(not set),(not set),750,8,918720.0
2026-03-13,EDM,EDM,64,1,15500.0
2026-03-13,Email_mkt,(none),1,0,0.0
2026-03-13,Email_mkt,Email_mkt,9,0,0.0
2026-03-13,Facebook,banner,84,0,0.0
2026-03-13,IGShopping,Social,2,0,0.0
2026-03-13,Instagram,feed,122,0,0.0
2026-03-13,Instagram,story,2,0,0.0
2026-03-13,KAKAO_CH,(none),2,1,182960.0
2026-03-13,KAKAO_CH,KAKAO_CH,344,5,498670.0
2026-03-13,KAKAO_CH,kakao_coupon_couponpage,1,0,0.0
2026-03-13,KAKAO_alimtalk,(none),2,0,0.0
2026-03-13,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2026-03-13,KAKAO_alimtalk,KAKAO_alimtalk,76,3,244210.0
2026-03-13,LMS_ECOM,(none),2,0,0.0
2026-03-13,LMS_ECOM,LMS_ECOM,51,1,90450.0
2026-03-13,benz,partnership,33,0,0.0
2026-03-13,bing,organic,15,0,0.0
2026-03-13,bit.ly,referral,2,0,0.0
2026-03-13,blog.naver.com,referral,2,0,0.0
2026-03-13,br.nate.com,referral,1,0,0.0
2026-03-13,buly.kr,referral,1,0,0.0
2026-03-13,chatgpt.com,(none),3,0,0.0
2026-03-13,columbia.com,referral,1,0,0.0
2026-03-13,columbiamall.co.kr,referral,3,0,0.0
2026-03-13,columbiamall.net,referral,1,0,0.0
2026-03-13,cr.shopping.naver.com,referral,8,0,0.0
2026-03-13,cr2.shopping.naver.com,referral,6,0,0.0
2026-03-13,criteo,banner,770,8,515850.0
2026-03-13,daum,cpc,1,0,0.0
2026-03-13,daum,organic,63,0,0.0
2026-03-13,fb,paid,5,0,0.0
2026-03-13,google,(none),9,0,0.0
2026-03-13,google,cpc,255,10,1484610.0
2026-03-13,google,da,307,0,0.0
2026-03-13,google,organic,205,2,227300.0
2026-03-13,ig,paid,8,0,0.0
2026-03-13,ig,social,46,0,0.0
2026-03-13,kakao,da,2,0,0.0
2026-03-13,kakao_coupon,kakao_coupon_welcom,2,0,0.0
2026-03-13,keep.naver.com,referral,1,0,0.0
2026-03-13,l.facebook.com,referral,1,0,0.0
2026-03-13,m.blog.naver.com,referral,2,0,0.0
2026-03-13,m.keep.naver.com,referral,3,0,0.0
2026-03-13,m.search.daum.net,referral,17,0,0.0
2026-03-13,m.search.naver.com,cpc,48,0,0.0
2026-03-13,m.search.naver.com,referral,179,1,62100.0
2026-03-13,meta,banner,921,3,316100.0
2026-03-13,meta_BD,MT,3520,0,0.0
2026-03-13,mpointadmin.hyundaicard.com,referral,6,0,0.0
2026-03-13,msearch.shopping.naver.com,referral,13,0,0.0
2026-03-13,my.feishu.cn,referral,1,0,0.0
2026-03-13,naver,cpc,182,0,0.0
2026-03-13,naver,organic,110,2,235700.0
2026-03-13,naver,shopping_ad,2,0,0.0
2026-03-13,naver.com,referral,1,0,0.0
2026-03-13,naverbs,(none),1,0,0.0
2026-03-13,naverbs,banner,1,0,0.0
2026-03-13,naverbs,cpc,1149,15,2008713.0
2026-03-13,naverbs,paid,2,0,0.0
2026-03-13,nsa-aet.sentinel.navercorp.com,referral,2,0,0.0
2026-03-13,ntp.msn.com,referral,2,0,0.0
2026-03-13,pcmap.place.naver.com,referral,1,0,0.0
2026-03-13,perplexity,(none),1,0,0.0
2026-03-13,prod.danawa.com,referral,1,0,0.0
2026-03-13,statics.teams.cdn.office.net,referral,16,0,0.0
2026-03-13,theqoo.net,referral,1,0,0.0
2026-03-13,tmg1772.cafe24.com,referral,1,0,0.0
2026-03-13,weberp.columbia.com,referral,3,0,0.0
2026-03-13,youtube_BD,YT,12,0,0.0
2026-03-14,(not set),(not set),696,6,697640.0
2026-03-14,EDM,EDM,224,2,300900.0
2026-03-14,Email_mkt,Email_mkt,9,0,0.0
2026-03-14,Facebook,banner,124,1,129820.0
2026-03-14,IGShopping,Social,3,0,0.0
2026-03-14,Instagram,feed,113,0,0.0
2026-03-14,KAKAO_CH,(none),3,0,0.0
2026-03-14,KAKAO_CH,KAKAO_CH,158,7,845240.0
2026-03-14,KAKAO_CH,KAKAO_alimtalk,1,0,0.0
2026-03-14,KAKAO_alimtalk,(none),2,0,0.0
2026-03-14,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2026-03-14,KAKAO_alimtalk,KAKAO_alimtalk,65,3,180300.0
2026-03-14,LMS_ECOM,(none),2,0,0.0
2026-03-14,LMS_ECOM,LMS_ECOM,26,0,0.0
2026-03-14,benz,partnership,22,0,0.0
2026-03-14,bing,organic,10,0,0.0
2026-03-14,bit.ly,referral,2,1,124000.0
2026-03-14,chatgpt.com,(none),1,0,0.0
2026-03-14,chatgpt.com,referral,1,0,0.0
2026-03-14,columbiasportswear.ch,referral,1,0,0.0
