brand,source_url,product_url,name,description,price_text,original_price_text,image_url,sold_out_text,gender_text,season_text,source_category,source_category_url,breadcrumb_text,plp_item_category,plp_gender,listing_name,listing_price_text,listing_image_url,crawled_at
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686380,아크테릭스코리아 : 크래그 코튼 버드 크루 넥 셔츠 LS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686500,아크테릭스코리아 : 사이펀 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686289,아크테릭스코리아 : 엠블럼 플리스 풀 짚 크롭 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686454,아크테릭스코리아 : 알파 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686298,아크테릭스코리아 : 알파 SL 아노락 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686277,아크테릭스코리아 : 감마 MX 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686401,아크테릭스코리아 : 엠블럼 플리스 크루 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686274,아크테릭스코리아 : 카이어나이트 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686302,아크테릭스코리아 : 델타 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686467,아크테릭스코리아 : 니아 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
