event_dt,channel_group,media_family,source,medium,campaign,content,term,sessions,users,signups,signup_cvr,avg_signup_user_pv,signup_to_buyers,buyers,buy_cvr,purchase_events,purchase,revenue,aov_per_buyer,pv_per_user
2026-04-26,3. Organic Traffic,Google,google,da,demendgen,efw,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-04-26,3. Organic Traffic,Google,gemini.google.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Meta,facebook.com,referral,(referral),(not set),(not set),4,4,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Meta,m.facebook.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Meta,l.facebook.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Meta,lm.facebook.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Naver,m.search.naver.com,referral,(referral),(not set),(not set),415,366,6,1.4,34.8,2,5,1.2,5,5,592000.0,118400.0,8.9
2026-04-26,3. Organic Traffic,Naver,naver,organic,(organic),(not set),(not provided),96,82,0,0.0,,0,0,0.0,0,0,0.0,,8.3
2026-04-26,3. Organic Traffic,Naver,msearch.shopping.naver.com,referral,(referral),(not set),(not set),23,23,0,0.0,,0,0,0.0,0,0,0.0,,4.5
2026-04-26,3. Organic Traffic,Naver,cr.shopping.naver.com,referral,(referral),(not set),(not set),4,4,0,0.0,,0,0,0.0,0,0,0.0,,13.0
2026-04-26,3. Organic Traffic,Naver,m.blog.naver.com,referral,(referral),(not set),(not set),3,2,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2026-04-26,3. Organic Traffic,Naver,m.place.naver.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Naver,search.shopping.naver.com,referral,(referral),(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,3. Organic Traffic,Naver,m.keep.naver.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,28.0
2026-04-26,3. Organic Traffic,Naver,pcmap.place.naver.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-04-26,3. Organic Traffic,Naver,naver.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아,34,30,0,0.0,,0,0,0.0,0,0,0.0,,8.2
2026-04-26,3. Organic Traffic,Other,m.search.daum.net,referral,(referral),(not set),(not set),30,26,0,0.0,,0,0,0.0,0,0,0.0,,8.5
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아 스포츠웨어 코리아,21,19,0,0.0,,0,1,4.8,1,1,131470.0,131470.0,12.3
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 아웃도어,20,16,1,5.0,25.0,1,1,5.0,1,1,73600.0,73600.0,9.1
2026-04-26,3. Organic Traffic,Other,bing,organic,(organic),(not set),(not provided),9,9,0,0.0,,0,0,0.0,0,0,0.0,,6.6
2026-04-26,3. Organic Traffic,Other,weberp.columbia.com,referral,(referral),(not set),(not set),4,3,0,0.0,,0,0,0.0,0,0,0.0,,3.7
2026-04-26,3. Organic Traffic,Other,ntp.msn.com,referral,(referral),(not set),(not set),4,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-04-26,3. Organic Traffic,Other,fit8.cre.ma,referral,(referral),(not set),(not set),3,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 스포츠웨어 코리아,2,2,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2026-04-26,3. Organic Traffic,Other,benz,partnership,benz_running_program_2026​,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,erp.leyifan.cn,referral,(referral),(not set),(not set),1,1,0,0.0,,0,1,100.0,1,1,54500.0,54500.0,10.0
2026-04-26,3. Organic Traffic,Other,benz,partnership,benz_running_program_2026_coupon,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),(not provided),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-04-26,3. Organic Traffic,Other,search.bestfinder.kr,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-04-26,3. Organic Traffic,Other,yahoo,organic,(organic),(not set),(not provided),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,yandex.ru,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2026-04-26,3. Organic Traffic,Other,yandex,organic,(organic),(not set),(not provided),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,newswp.net,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,columbia.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아아웃도어,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-04-26,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 스포츠,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,3. Organic Traffic,Other,duckduckgo,organic,(organic),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,3. Organic Traffic,Other,cms.pop136.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,65.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),main,65,63,0,0.0,,0,0,0.0,0,0,0.0,,8.9
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C62WE2798010,49,47,0,0.0,,0,1,2.0,1,1,294100.0,294100.0,7.1
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),MEN,35,34,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C65BM0423011,24,21,0,0.0,,0,1,4.2,1,1,29500.0,29500.0,3.9
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C62XE2326010,19,19,0,0.0,,0,0,0.0,0,0,0.0,,2.9
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C61WE5801464,15,14,0,0.0,,0,0,0.0,0,0,0.0,,3.4
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C62YL3533125,14,14,0,0.0,,0,0,0.0,0,0,0.0,,4.6
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C62YM3533659,9,9,0,0.0,,0,0,0.0,0,0,0.0,,3.6
2026-04-26,5. Owned Channel,EDM,email_mkt,email_mkt,Email_mkt,(not set),Email_Birthday,7,6,0,0.0,,0,0,0.0,0,0,0.0,,7.3
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_TOP,(not set),EDM_Logo,7,7,0,0.0,,0,0,0.0,0,0,0.0,,6.1
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),WOMEN,5,5,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C65BL0423125,4,4,0,0.0,,0,0,0.0,0,0,0.0,,2.5
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),C61YL6512043,3,3,0,0.0,,0,0,0.0,0,0,0.0,,4.3
2026-04-26,5. Owned Channel,EDM,edm,organic,(organic),(not set),(not set),3,1,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),footwear,2,2,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0416,(not set),COUPONDOWNLOAD,2,1,0,0.0,,0,0,0.0,0,0,0.0,,23.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_Bottom,(not set),EDM_logo,2,2,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0402,(not set),VER2_C71XE9920278,2,1,0,0.0,,0,0,0.0,0,0,0.0,,0.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0420,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_Bottom,(not set),EDM_FindStore,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),COUPONDOWNLOAD,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0420,(not set),MEN,1,1,0,0.0,,0,0,0.0,0,0,0.0,,0.0
2026-04-26,5. Owned Channel,EDM,edm,(none),(direct),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0425,(not set),acc,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,EDM,email_mkt,email_mkt,Email_mkt,(not set),Email_Join,1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-04-26,5. Owned Channel,EDM,edm,cpc,[PF_Pmax] 컬럼비아 상시,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,EDM,lms_ecom,edm,EDM_0425,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,58.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM_0311,(not set),C72AE5094214,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,EDM,edm,edm,EDM,(not set),EDM_0129_BTS_DGLASS,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_COUPONCLOSE,122,110,0,0.0,,0,4,3.3,4,4,570990.0,142748.0,14.6
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0423_EFW,(not set),(not set),52,48,0,0.0,,0,0,0.0,0,0,0.0,,7.2
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0423_EFW_COOL_1,(not set),(not set),40,38,1,2.5,25.0,0,0,0.0,0,0,0.0,,8.6
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0416_SEASONOFF,(not set),(not set),28,27,0,0.0,,0,1,3.6,1,1,38080.0,38080.0,8.8
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0211_NEW_MEN,(not set),(not set),27,24,0,0.0,,0,1,3.7,1,1,24100.0,24100.0,12.5
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),Birthday,25,25,0,0.0,,0,0,0.0,0,0,0.0,,5.4
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0423_SEASONOFF,(not set),(not set),20,17,0,0.0,,0,1,5.0,1,1,384600.0,384600.0,11.8
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0416_WINDBREAKER,(not set),(not set),16,16,0,0.0,,0,0,0.0,0,0,0.0,,5.1
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0423_WINDBREAKER,(not set),(not set),15,14,0,0.0,,0,1,6.7,1,1,70980.0,70980.0,9.7
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0211_NEW_WOMEN,(not set),(not set),12,10,0,0.0,,0,0,0.0,0,0,0.0,,6.8
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0423_FAMILY,(not set),(not set),9,9,0,0.0,,0,0,0.0,0,0,0.0,,4.2
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),(not set),9,9,0,0.0,,0,0,0.0,0,0,0.0,,10.6
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_0623NEWMEMBERS_1,7,7,0,0.0,,0,1,14.3,1,1,127600.0,127600.0,7.4
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0409_HIKE365SUMMER,(not set),(not set),5,5,0,0.0,,0,0,0.0,0,0,0.0,,16.8
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,(none),(direct),(not set),(not set),5,4,0,0.0,,0,0,0.0,0,0,0.0,,4.8
2026-04-26,5. Owned Channel,Kakao,edm,kakao_ch,KAKAO_CH_MESSAGE_0423_SEASONOFF,(not set),(not set),4,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_0623NEWMEMBERS_2,3,3,0,0.0,,0,1,33.3,1,1,79000.0,79000.0,13.0
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0122_BACKPACK,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0409_EXCLUSIVE,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.5
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_1121_WINTERFESTIVAL_1,(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,31.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),CoupounDdayClosed,2,2,0,0.0,,0,0,0.0,0,0,0.0,,9.5
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),PointDdayClosed,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MENU_WINTERSEASONOFF3RD,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),PointReminder,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MENU_0423_EFW_COOL_1,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,34.0
2026-04-26,5. Owned Channel,Kakao,kakao_coupon,kakao_coupon_welcom,KAKAO_CH_event,(not set),kakao_coupon_welcom,1,1,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,kakao_ch_message_0423_windbreaker,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,55.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,da,bizboard,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,17.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),2ndPurchase,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,Kakao,kakao_alimtalk,email_mkt,Email_mkt,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-04-26,5. Owned Channel,Kakao,lms_ecom,kakao_ch,KAKAO_CH_event,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-04-26,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0317_S26NEW,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0425_FAMILYSALE,(not set),MAIN,3449,3034,0,0.0,,0,22,0.6,22,22,2455470.0,111612.0,4.6
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom_0416_family,LMS_ECOM_200416_family,(not set),(not set),102,96,0,0.0,,0,1,1.0,2,2,233750.0,233750.0,5.9
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom_0416_seasonoff,LMS_ECOM_200416_seasonoff,(not set),(not set),14,14,0,0.0,,0,0,0.0,0,0,0.0,,3.3
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0401_trailrunning,(not set),LMS_ECOM_0401_trailrunning,8,8,0,0.0,,0,0,0.0,0,0,0.0,,1.5
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0410exclusive2,(not set),LMS_ECOM_0410exclusive2,8,7,0,0.0,,0,0,0.0,0,0,0.0,,7.6
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0425_FAMILYSALE,(not set),(not set),6,6,0,0.0,,0,0,0.0,0,0,0.0,,1.3
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0304,(not set),LMS_ECOM_0304,4,4,0,0.0,,0,0,0.0,0,0,0.0,,8.3
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0214_newyear,(not set),LMS_ECOM_0214_newyear,4,4,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_NEWMEMBER,(not set),LMS_ECOM_NEW5000,3,3,0,0.0,,0,0,0.0,0,0,0.0,,12.3
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0410pants1,(not set),LMS_ECOM_0410pants1,2,2,0,0.0,,0,0,0.0,0,0,0.0,,8.5
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM,(not set),0226_SOCKS,2,2,0,0.0,,0,0,0.0,0,0,0.0,,6.5
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0929_Chuseok,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,(none),(not set),(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,47.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0401_springhiking,(not set),LMS_ECOM_0401_springhiking,2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,(none),(direct),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1215_holiday,(not set),LMS_ECOM_1215_holiday,2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom_0416_family,lms_ecom_200416_family,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1020_FallSeasonOff,(not set),LMS_ECOM_1020_FallseasonOff,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0821_EFW,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,40.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0214_newyear,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-04-26,5. Owned Channel,LMS,(direct),lms_ecom_0416_family,lms_ecom_200416_family,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_familycoupon,(not set),LMS_ECOM_familycoupon,1,1,0,0.0,,0,0,0.0,0,0,0.0,,64.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,banner,"[PF]A+SC_상시(1865MF,논타겟)",(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0129,(not set),LMS_ECOM_0129,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,data not available,(cross-network),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_0410pants2,(not set),LMS_ECOM_0410pants2,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2026-04-26,5. Owned Channel,LMS,lms_ecom,cpc,[PF_SA] 컬럼비아 상시,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,Meta,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0423_LIGHTHOUSE,(not set),(not set),13,13,0,0.0,,0,0,0.0,0,0,0.0,,4.2
2026-04-26,5. Owned Channel,Naver,edm,cpc,naver_brandsearch_mobile,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-26,5. Owned Channel,Naver,lms_ecom,cpc,naver_brandsearch_mobile,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,0.0
2026-04-26,6. etc,Other,(not set),(not set),(not set),(not set),(not set),666,594,5,0.8,10.6,2,5,0.8,5,5,491220.0,98244.0,5.2
2026-04-25,1. Awareness,Google,youtube_bd,yt,EFW,SUMMER,(not set),12,10,0,0.0,,0,0,0.0,0,0,0.0,,2.1
2026-04-25,1. Awareness,Meta,meta_bd,mt,EFW,SUMMER,120246978039060440,2327,2318,0,0.0,,0,0,0.0,0,0,0.0,,1.1
2026-04-25,1. Awareness,Meta,meta_bd,mt,EFW,SUMMER,120246978039050440,694,690,0,0.0,,0,0,0.0,0,0,0.0,,1.1
2026-04-25,1. Awareness,Meta,meta_bd,mt,EFW,SUMMER,120247017668800440,40,40,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-25,1. Awareness,Meta,meta_bd,mt,EFW,SPRING,(not set),4,4,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-25,1. Awareness,Meta,meta_bd,mt,EFW,SPRING,120245982494850440,3,3,0,0.0,,0,0,0.0,0,0,0.0,,2.7
2026-04-25,1. Awareness,Meta,meta_bd,mt,EFW,SUMMER,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-25,2. Paid Ad,Criteo,criteo,banner,da,(not set),(not set),556,486,0,0.0,,0,6,1.1,6,6,519990.0,86665.0,5.1
2026-04-25,2. Paid Ad,Criteo,criteo,banner,da_showcase,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-25,2. Paid Ad,Google,google,cpc,gdn,(not set),(not set),82,78,1,1.2,22.0,0,0,0.0,0,0,0.0,,3.1
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아,55,43,2,3.6,33.5,1,1,1.8,1,1,77500.0,77500.0,9.3
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),콜롬비아,27,25,0,0.0,,0,0,0.0,0,0,0.0,,8.7
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아아울렛,23,22,0,0.0,,0,0,0.0,0,0,0.0,,6.4
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),콜럼비아,11,9,0,0.0,,0,1,9.1,1,1,241410.0,241410.0,14.9
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),columbia,10,8,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2026-04-25,2. Paid Ad,Google,google,cpc,pmax,(not set),(not set),3,2,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아아웃도어,2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.5
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아온라인스토어,2,2,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),콜롬비아몰,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아등산화,1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2026-04-25,2. Paid Ad,Google,google,cpc,[PF_SA] 컬럼비아 상시,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아몰,1,1,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),콜롬비아아웃도어,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2026-04-25,2. Paid Ad,Google,google,cpc,sa,(not set),컬럼비아스포츠,1,1,0,0.0,,0,0,0.0,0,0,0.0,,14.0
2026-04-25,2. Paid Ad,Meta,meta,banner,[PF]트래픽_유사+관심사,260421_meta_트래픽_n_pf_경량바람막이_이미지_3,120246617339470427,689,685,0,0.0,,0,0,0.0,0,0,0.0,,1.4
2026-04-25,2. Paid Ad,Meta,meta,banner,"[PF]전환_상시(2565MF,비구매자180일)",260422_meta_전환_n_pf_샌달_이미지_1,120244158619020427,256,241,2,0.8,35.5,1,3,1.2,3,3,560990.0,186997.0,2.9
2026-04-25,2. Paid Ad,Meta,meta,banner,컬럼비아_DPA_240530,카탈로그_240530,120212662727070427,206,188,3,1.5,31.7,3,3,1.5,3,3,106310.0,35437.0,3.5
2026-04-25,2. Paid Ad,Meta,instagram,feed,windbreaker,6980538482332,6980538483532,180,178,0,0.0,,0,0,0.0,0,0,0.0,,1.4
2026-04-25,2. Paid Ad,Meta,meta,banner,"[PF]전환_신상품 카탈로그(1865,관심사)",26년 신상품,120245390860620427,159,149,1,0.6,15.0,0,3,1.9,3,3,235020.0,78340.0,3.3
2026-04-25,2. Paid Ad,Meta,meta,banner,[PF]전환_회원가입(유사),회원가입_4월_가정의달1,120244781531540427,127,124,3,2.4,22.7,0,0,0.0,0,0,0.0,,3.3
