member_grade_label,coupon_flag,coupon_name,point_flag,promotion_flag,orders,buyers,quantity,revenue,aov
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,6,6,13,718890,119815.0
SILVER,쿠폰 사용,25년 신상품 30만원이상 3만원할인,포인트 사용,일반 상품,2,2,2,677550,338775.0
SILVER,쿠폰 미사용,202511 생일축하쿠폰1만원,포인트 사용,일반 상품,4,4,7,663450,165862.5
SILVER,쿠폰 사용,26년 신상품 20만원이상 2만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,4,4,9,649870,162467.5
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 70만원이상 7만원할인,포인트 사용,일반 상품,1,1,6,631270,631270.0
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 30만원이상 3만원할인,포인트 사용,일반 상품,2,2,2,618400,309200.0
SILVER,쿠폰 사용,202602 생일축하쿠폰1만원,포인트 사용,일반 상품,9,9,9,605960,67328.88888888889
SILVER,쿠폰 사용,26년 신상품 30만원이상 3만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,2,2,5,595920,297960.0
SILVER,쿠폰 사용,26년 신상품 30만원이상 3만원할인,포인트 사용,일반 상품,2,2,6,584220,292110.0
SILVER,쿠폰 미사용,26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,3,3,6,571970,190656.66666666666
SILVER,쿠폰 사용,Winter Festival 15% (오전10시),포인트 사용,일반 상품,1,1,2,556025,556025.0
SILVER,쿠폰 사용,Winter Festival 10% (오전10시),포인트 사용,일반 상품,5,5,5,552110,110422.0
SILVER,쿠폰 사용,202512 생일축하쿠폰1만원 / 등급할인20% / 등급할인20% / 25년 신상품 70만원이상 7만원할인,포인트 사용,일반 상품,1,1,6,547680,547680.0
SILVER,쿠폰 사용,Winter Festival 10% (오후6시),포인트 사용,일반 상품,2,2,2,533240,266620.0
SILVER,쿠폰 사용,등급할인10% / Winter Festival 10% (오전10시),포인트 미사용,일반 상품,1,1,4,506700,506700.0
SILVER,쿠폰 사용,2025년 11월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,2,2,2,491880,245940.0
SILVER,쿠폰 사용,25년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,4,4,4,485840,121460.0
SILVER,쿠폰 사용,25년 신상품 30만원이상 3만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,5,482420,482420.0
SILVER,쿠폰 사용,26년 신상품 50만원이상 5만원할인,포인트 사용,일반 상품,1,1,4,479140,479140.0
SILVER,쿠폰 미사용,"신규회원 스페셜 5,000",포인트 미사용,일반 상품,1,1,5,443000,443000.0
SILVER,쿠폰 미사용,202601 생일축하쿠폰1만원,포인트 사용,일반 상품,3,3,7,438629,146209.66666666666
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,3,3,6,436800,145600.0
SILVER,쿠폰 사용,202601 생일축하쿠폰1만원,포인트 사용,일반 상품,7,7,7,418910,59844.28571428572
SILVER,쿠폰 사용,26년 신상품 20만원이상 2만원할인,포인트 미사용,일반 상품,2,2,5,405300,202650.0
SILVER,쿠폰 사용,26년 신상품 20만원이상 2만원할인 / 202602 생일축하쿠폰1만원 / 등급할인20%,포인트 사용,일반 상품,2,2,5,394290,197145.0
SILVER,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,19,17,27,380450,20023.684210526317
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 30만원이상 3만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,4,380190,380190.0
SILVER,쿠폰 사용,25년 신상품 20만원이상 2만원할인 / 등급할인10%,포인트 사용,일반 상품,1,1,5,375760,375760.0
SILVER,쿠폰 사용,26년 신상품 30만원이상 3만원할인 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,369200,369200.0
SILVER,쿠폰 사용,26년 신상품 40만원이상 4만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,3,363220,363220.0
SILVER,쿠폰 사용,202511 생일축하쿠폰1만원,포인트 사용,일반 상품,6,6,6,359930,59988.333333333336
SILVER,쿠폰 사용,25년 신상품 40만원이상 4만원할인,포인트 사용,일반 상품,1,1,3,356200,356200.0
SILVER,쿠폰 사용,25년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,2,2,2,351600,175800.0
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,3,3,6,345850,115283.33333333333
SILVER,쿠폰 사용,등급할인10%,포인트 사용,일반 상품,5,5,5,344880,68976.0
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 20만원이상 2만원할인,포인트 미사용,일반 상품,2,2,3,334480,167240.0
SILVER,쿠폰 사용,Winter Festival 10% (오후6시),포인트 미사용,일반 상품,1,1,2,317160,317160.0
SILVER,쿠폰 미사용,등급할인10%,포인트 미사용,일반 상품,1,1,2,310400,310400.0
SILVER,쿠폰 사용,25년 신상품 30만원이상 3만원할인 / 등급할인10%,포인트 사용,일반 상품,1,1,1,310280,310280.0
SILVER,쿠폰 사용,26년 신상품 30만원이상 3만원할인,포인트 미사용,일반 상품,1,1,2,308000,308000.0
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 30만원이상 3만원할인,포인트 미사용,일반 상품,1,1,1,305200,305200.0
SILVER,쿠폰 사용,26년 신상품 30만원이상 3만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,1,298920,298920.0
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,2,2,5,295020,147510.0
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 30만원이상 3만원할인,포인트 미사용,일반 상품,1,1,2,288400,288400.0
SILVER,쿠폰 사용,등급할인20% / 25년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,3,2,5,277180,92393.33333333333
SILVER,쿠폰 사용,26년 신상품 30만원이상 3만원할인 / 등급할인20% / 등급할인20%,포인트 미사용,일반 상품,1,1,3,273400,273400.0
SILVER,쿠폰 미사용,등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,3,3,3,270380,90126.66666666667
SILVER,쿠폰 사용,등급할인20% / 202604 생일축하쿠폰1만원 / 등급할인20% / 26년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,3,268700,268700.0
SILVER,쿠폰 미사용,Winter Festival 10% (오전10시),포인트 사용,일반 상품,1,1,1,229980,229980.0
SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 11월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,3,224800,224800.0
SILVER,쿠폰 사용,202604 생일축하쿠폰1만원 / 등급할인20% / 등급할인20% / 26년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,3,223300,223300.0
SILVER,쿠폰 사용,202512 생일축하쿠폰1만원 / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,2,222500,222500.0
SILVER,쿠폰 사용,26년 신상품 20만원이상 2만원할인 / 등급할인20% / 202603 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,221680,221680.0
SILVER,쿠폰 사용,26년 신상품 20만원이상 2만원할인 / 등급할인20%,포인트 미사용,일반 상품,1,1,2,218400,218400.0
SILVER,쿠폰 미사용,25년 신상품 30만원이상 3만원할인,포인트 사용,일반 상품,1,1,3,217710,217710.0
SILVER,쿠폰 미사용,26년 신상품 20만원이상 2만원할인 / 등급할인20%,포인트 사용,일반 상품,3,3,5,213580,71193.33333333333
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 20만원이상 2만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,3,213400,213400.0
SILVER,쿠폰 사용,202512 생일축하쿠폰1만원,포인트 미사용,일반 상품,2,2,2,209200,104600.0
SILVER,쿠폰 사용,Winter Festival 20% (오전10시),포인트 사용,일반 상품,1,1,2,201670,201670.0
SILVER,쿠폰 사용,등급할인20% / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,201190,201190.0
SILVER,쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,200290,200290.0
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202603 생일축하쿠폰1만원 / 등급할인20%,포인트 사용,일반 상품,1,1,2,195920,195920.0
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 25년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,2,191600,191600.0
SILVER,쿠폰 사용,등급할인20% / 26년 신상품 20만원이상 2만원할인,포인트 미사용,일반 상품,1,1,2,186400,186400.0
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 30만원이상 3만원할인,포인트 사용,일반 상품,1,1,3,177890,177890.0
SILVER,쿠폰 미사용,25년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,2,176980,176980.0
SILVER,쿠폰 사용,202604 생일축하쿠폰1만원,포인트 사용,일반 상품,5,5,5,175180,35036.0
SILVER,쿠폰 사용,202511 생일축하쿠폰1만원 / 등급할인20%,포인트 미사용,일반 상품,1,1,2,174500,174500.0
SILVER,쿠폰 미사용,25년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,2,2,2,168440,84220.0
SILVER,쿠폰 미사용,등급할인20% / 26년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,2,2,3,167370,83685.0
SILVER,쿠폰 사용,26년 신상품 40만원이상 4만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,2,166170,166170.0
SILVER,쿠폰 사용,202601 생일축하쿠폰1만원,포인트 미사용,일반 상품,2,2,2,158300,79150.0
SILVER,쿠폰 사용,Winter Festival 15% (오후6시),포인트 사용,일반 상품,2,2,2,156465,78232.5
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20% / 202604 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,150200,150200.0
SILVER,쿠폰 사용,202511 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,149200,149200.0
SILVER,쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,2,2,2,148890,74445.0
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20% / 등급할인20%,포인트 미사용,일반 상품,1,1,3,142400,142400.0
SILVER,쿠폰 사용,등급할인10%,포인트 미사용,일반 상품,2,2,2,142200,71100.0
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202604 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,141550,141550.0
SILVER,쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,3,131400,131400.0
SILVER,쿠폰 미사용,202602 생일축하쿠폰1만원,포인트 사용,일반 상품,2,2,3,123790,61895.0
SILVER,쿠폰 미사용,202604 생일축하쿠폰1만원,포인트 사용,일반 상품,2,2,2,123150,61575.0
SILVER,쿠폰 사용,등급할인10% / 25년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,119150,119150.0
SILVER,쿠폰 미사용,등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,2,113300,113300.0
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,113020,113020.0
SILVER,쿠폰 사용,Winter Festival 10% (오전10시),포인트 미사용,일반 상품,1,1,1,112500,112500.0
SILVER,쿠폰 사용,26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,109000,109000.0
SILVER,쿠폰 사용,등급할인20% / 202601 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,108200,108200.0
SILVER,쿠폰 미사용,등급할인20% / 26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,1,104820,104820.0
SILVER,쿠폰 사용,등급할인20% / 25년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,101200,101200.0
SILVER,쿠폰 사용,25년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,99000,99000.0
SILVER,쿠폰 미사용,등급할인20% / 202601 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,99000,99000.0
SILVER,쿠폰 사용,202602 생일축하쿠폰1만원,포인트 미사용,일반 상품,2,2,2,97670,48835.0
SILVER,쿠폰 미사용,26년 신상품 20만원이상 2만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,1,97510,97510.0
SILVER,쿠폰 사용,Winter Festival 20% (오후6시),포인트 사용,일반 상품,1,1,1,90160,90160.0
SILVER,쿠폰 미사용,25년 신상품 30만원이상 3만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,1,86230,86230.0
SILVER,쿠폰 미사용,등급할인20% / 등급할인20% / 25년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,1,79780,79780.0
SILVER,쿠폰 사용,"신규회원 스페셜 5,000",포인트 미사용,일반 상품,1,1,1,78000,78000.0
SILVER,쿠폰 미사용,등급할인20%,포인트 미사용,일반 상품,1,1,1,69000,69000.0
SILVER,쿠폰 미사용,202511 생일축하쿠폰1만원 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,59000,59000.0
SILVER,쿠폰 미사용,26년 신상품 40만원이상 4만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,2,41740,41740.0
SILVER,쿠폰 미사용,등급할인20% / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,39450,39450.0
SILVER,쿠폰 미사용,202512 생일축하쿠폰1만원 / 등급할인20% / 등급할인20% / 25년 신상품 70만원이상 7만원할인,포인트 사용,일반 상품,1,1,1,35720,35720.0
SILVER,쿠폰 미사용,202512 생일축하쿠폰1만원,포인트 사용,일반 상품,2,2,2,35440,17720.0
SILVER,쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,35000,35000.0
SILVER,쿠폰 미사용,202511 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,29000,29000.0
SILVER,쿠폰 미사용,26년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,1,27960,27960.0
SILVER,쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 등급할인20%",포인트 사용,일반 상품,1,1,1,27600,27600.0
SILVER,쿠폰 사용,"202601 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,1,1,1,27200,27200.0
SILVER,쿠폰 미사용,무료배송쿠폰(3만원미만 사용가능),포인트 사용,일반 상품,2,2,2,26600,13300.0
SILVER,쿠폰 사용,202603 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,25000,25000.0
SILVER,쿠폰 사용,"구매 감사 장바구니 10% 할인 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,1,1,1,24890,24890.0
SILVER,쿠폰 사용,202511 생일축하쿠폰1만원 / 무료배송쿠폰(3만원미만 사용가능),포인트 사용,일반 상품,1,1,1,22600,22600.0
SILVER,쿠폰 사용,202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,20470,20470.0
SILVER,쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202601 생일축하쿠폰1만원",포인트 사용,일반 상품,1,1,1,19150,19150.0
SILVER,쿠폰 사용,F25 온라인 전용 10% 할인,포인트 사용,일반 상품,1,1,1,17550,17550.0
TITANIUM,쿠폰 사용,쿠폰명 미확인,포인트 미사용,일반 상품,25,11,248,20306495,812259.8
TITANIUM,쿠폰 미사용,쿠폰 미사용,포인트 사용,일반 상품,114,10,212,18840640,165268.77192982455
TITANIUM,쿠폰 미사용,쿠폰 미사용,포인트 미사용,일반 상품,68,10,135,14209790,208967.5
TITANIUM,쿠폰 사용,쿠폰명 미확인,포인트 사용,일반 상품,41,11,236,13260180,323419.0243902439
TITANIUM,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,1,1,10,3586500,3586500.0
TITANIUM,쿠폰 사용,★ 단체 구매 20% 할인,포인트 미사용,일반 상품,1,1,20,2384000,2384000.0
TITANIUM,쿠폰 사용,25년 신상품 70만원이상 7만원할인,포인트 미사용,일반 상품,2,2,33,1527000,763500.0
TITANIUM,쿠폰 사용,26년 신상품 20만원이상 2만원할인,포인트 미사용,일반 상품,2,2,3,503900,251950.0
TITANIUM,쿠폰 사용,등급할인20% / 등급할인20% / 등급할인20% / 26년 신상품 50만원이상 5만원할인,포인트 사용,일반 상품,1,1,8,437640,437640.0
TITANIUM,쿠폰 사용,26년 신상품 40만원이상 4만원할인 / 등급할인20% / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,3,436500,436500.0
TITANIUM,쿠폰 사용,25년 신상품 30만원이상 3만원할인 / 202511 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,31,282610,282610.0
TITANIUM,쿠폰 미사용,F25 온라인 전용 10% 할인,포인트 사용,일반 상품,1,1,4,259640,259640.0
TITANIUM,쿠폰 사용,26년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,1,250900,250900.0
TITANIUM,쿠폰 사용,25년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,2,196300,196300.0
TITANIUM,쿠폰 사용,등급할인20%,포인트 미사용,일반 상품,2,2,2,159200,79600.0
TITANIUM,쿠폰 미사용,등급할인20%,포인트 미사용,일반 상품,1,1,1,153300,153300.0
TITANIUM,쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 202604 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,143390,143390.0
TITANIUM,쿠폰 사용,등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,142470,142470.0
TITANIUM,쿠폰 사용,쿠폰명 미확인,포인트 미사용,프로모션 상품,1,1,2,142200,142200.0
TITANIUM,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,1,138080,138080.0
TITANIUM,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202604 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,119070,119070.0
TITANIUM,쿠폰 사용,등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,117200,117200.0
TITANIUM,쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,93200,93200.0
TITANIUM,쿠폰 미사용,25년 신상품 30만원이상 3만원할인 / 202511 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,91930,91930.0
TITANIUM,쿠폰 사용,202601 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,67150,67150.0
TITANIUM,쿠폰 미사용,등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,47000,47000.0
TITANIUM,쿠폰 사용,F25 온라인 전용 10% 할인,포인트 사용,일반 상품,1,1,1,33250,33250.0
TITANIUM,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,1,1,1,16960,16960.0
