product_code,product_name_kor,product_name,source_image_url,repeat_orders,repeat_buyers,avg_days_since_prev_order,quantity,revenue,image_url,image_source,repeat_rate
C64YM3583010,공용 롤링 콘 롱 다운 자켓,M's Rolling Cone Long Down Jacket,,5,5,5.0,28,10516810,assets/product_images/C64YM3583010.jpg,excel_map+downloaded,1.0
C56YU8517010,공용 샙랜드3 WP OHI,SAPLAND III WP OMNI-HEAT INFINITY,,51,28,1.5396825396825395,94,10099080,assets/product_images/C56YU8517010.jpg,excel_map+downloaded,0.5490196078431373
C56YU8549010,공용 샙랜드3 처카 WP OHI,SAPLAND III CHUKKA WP OH INFINITY,,40,23,2.0238095238095237,71,7423395,assets/product_images/C56YU8549010.jpg,excel_map+downloaded,0.575
C64YM3571010,남성 아보카 트레일 경량 다운 자켓,M's Avoca Trail Down Jacket,,3,3,4.4,34,7230490,assets/product_images/C64YM3571010.jpg,excel_map+downloaded,1.0
C54YM3479010,공용 마운틴 후드 롱 다운 자켓,MT.Hood™ Long Down Jacket,,16,13,2.0624999999999996,16,4570425,assets/product_images/C54YM3479010.jpg,excel_map+downloaded,0.8125
C54YL3483010,여성 패스 대쉬 포레스트 다운 자켓,Ws Path Dash Forest™Ⅲ Down Jacket,,13,10,2.153846153846154,13,3885050,assets/product_images/C54YL3483010.jpg,excel_map+downloaded,0.7692307692307693
C65YU0369010,공용 본레 포레스트 20L 패커블 경량 백팩,Bonre Forest 20L Packable Backpack,,8,8,4.375,84,3392920,assets/product_images/C65YU0369010.jpg,excel_map+downloaded,1.0
C56YU4749010,공용 헨리포크 부츠 OT OHI,HENRYFORK BOOT OT OHI,,19,9,2.8636363636363638,23,3329460,assets/product_images/C56YU4749010.jpg,excel_map+downloaded,0.47368421052631576
C66YM0659010,공용 트레일 투 브러쉬 부니,Trail to Brush Booney,,3,3,1.75,81,3209500,assets/product_images/C66YM0659010.jpg,excel_map+downloaded,1.0
C54YM3472010,남성 마운틴 후드™ 다운 자켓,Ms MT.Hood™ Down Jacket,,9,9,3.111111111111111,9,3134290,assets/product_images/C54YM3472010.jpg,excel_map+downloaded,1.0
C64YM3571439,남성 아보카 트레일 경량 다운 자켓,M's Avoca Trail Down Jacket,,3,3,4.833333333333334,14,2901840,assets/product_images/C64YM3571439.jpg,excel_map+downloaded,1.0
C75YU0369010,공용 본레 포레스트 20L 패커블 경량 백팩,Bonre Forest 20L Packable Backpack,,5,5,4.0,53,2889160,assets/product_images/C75YU0369010.jpg,excel_map+downloaded,1.0
C54YM3473010,남성 클라이브 레이크 Ⅱ 다운 자켓,Ms Clive Lake™ Ⅱ Down Jacket,,9,9,2.0,9,2781025,assets/product_images/C54YM3473010.jpg,excel_map+downloaded,1.0
C64YL3571160,여성 아보카 트레일 경량 다운 자켓,W's Avoca Trail Down Jacket,,1,1,6.0,13,2776410,assets/product_images/C64YL3571160.jpg,excel_map+downloaded,1.0
C64YM3572010,남성 컬럼비아 락 다운 자켓,M's Columbia Rock Down Jacket,,6,6,2.666666666666667,6,2596000,assets/product_images/C64YM3572010.jpg,excel_map+downloaded,1.0
C64YL3571010,여성 아보카 트레일 경량 다운 자켓,W's Avoca Trail Down Jacket,,4,4,4.5,11,2401910,assets/product_images/C64YL3571010.jpg,excel_map+downloaded,1.0
C54YM3472443,남성 마운틴 후드™ 다운 자켓,Ms MT.Hood™ Down Jacket,,6,6,3.0,6,2361850,assets/product_images/C54YM3472443.jpg,excel_map+downloaded,1.0
C66PU8700010,공용 스트림 사코슈 백,Price Stream Sacoche,,1,1,0.0,75,2340000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C66PU8700010.jpg,styleship_cdn_pattern,1.0
C54YM3476319,남성 샷오버 힐™ 경량 패딩 자켓,Ms Shotover Hill™ Insulation Jacket,,10,7,2.153846153846154,15,2218470,assets/product_images/C54YM3476319.jpg,excel_map+downloaded,0.7
C54WE4714010,공용 하이크바운드 인터체인지 자켓,Hikebound™ II Interchange Jacket,,13,13,2.714285714285715,14,2155980,assets/product_images/C54WE4714010.jpg,styleship_cdn_pattern+downloaded,1.0
C44AE8545012,남성 헬베시아™ 플리스 베스트,Helvetia™ Vest,,7,1,2.0999999999999996,40,2120000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44AE8545012.jpg,styleship_cdn_pattern,0.14285714285714285
C66YU4749010,공용 헨리포크 부츠 OT OHI,HENRYFORK BOOT OT OHI,,13,8,2.142857142857143,19,2010720,assets/product_images/C66YU4749010.jpg,excel_map+downloaded,0.6153846153846154
C65PU8664010,공용 케슬락 15L 백팩,Castle Rock 15L Backpack,,4,4,2.0,30,1880320,assets/product_images/C65PU8664010.jpg,excel_map+downloaded,1.0
C56YU2743010,공용 옐로우테일 쇼티 WP OH,YELLOWTAIL™ SHORTY WP OH,,16,7,2.5555555555555554,18,1844720,assets/product_images/C56YU2743010.jpg,excel_map+downloaded,0.4375
C53YM3453381,남성 로스트 마운틴™ 방수 자켓,Ms Lost Mountain™ Jacket,,1,1,5.0,12,1794000,assets/product_images/C53YM3453381.jpg,excel_map+downloaded,1.0
C54XM8691010,[STAR WARS] 공용 베이더 3L 인터체인지 자켓,VADER™ 3L Interchange Jacket,,3,3,0.33333333333333337,3,1690000,assets/product_images/C54XM8691010.jpg,excel_map+downloaded,1.0
C63YM3593010,공용 365 트랙 2L 방수자켓,365 TREK 2L Rain Jacket,,8,3,1.125,8,1676520,assets/product_images/C63YM3593010.jpg,excel_map+downloaded,0.375
C64YM8587439,남성 다트 포레스트 코듀로이 팬츠,M's Dart Forest Corduroy Pants,,14,14,2.7857142857142856,14,1641750,assets/product_images/C64YM8587439.jpg,excel_map+downloaded,1.0
C66BI9168091,남성 픽프릭 러쉬 아웃드라이 와이드,PEAKFREAK RUSH OUTDRY WIDE,,2,2,2.7142857142857144,16,1641700,assets/product_images/C66BI9168091.jpg,excel_map+downloaded,1.0
C62WE2798010,공용 코브 비치 윈드브레이커 자켓,Cove Beach Windbreaker,,11,11,2.25,16,1584210,assets/product_images/C62WE2798010.jpg,excel_map+downloaded,1.0
C54WE7451010,남성 실버 리프II 스트레치 인슐레이션 자켓,Silver Leaf™ Stretch Insulated II Jacket,,9,8,2.555555555555556,10,1548460,assets/product_images/C54WE7451010.jpg,styleship_cdn_pattern+downloaded,0.8888888888888888
C56YU5200010,공용 호버튜버 옴니테크,HOVERTUBER OMNI-TECH,,18,13,2.8421052631578947,20,1538130,assets/product_images/C56YU5200010.jpg,excel_map+downloaded,0.7222222222222222
C64YM3574010,공용 마운틴 후드 다운 자켓,MT.Hood Down Jacket,,3,3,1.3333333333333333,3,1537500,assets/product_images/C64YM3574010.jpg,excel_map+downloaded,1.0
C66YU2743010,공용 옐로우테일 쇼티 워터프루프 옴니히트,YELLOWTAIL SHORTY WP OH,,15,14,2.2666666666666666,15,1523080,assets/product_images/C66YU2743010.jpg,styleship_cdn_pattern+downloaded,0.9333333333333333
C65PU8664191,공용 케슬락 15L 백팩,Castle Rock 15L Backpack,,1,1,3.0,24,1516800,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C65PU8664191.jpg,styleship_cdn_pattern,1.0
C66YU9626286,공용 샙랜드4 워터프루프 옴니히트,SAPLAND IV WP OMNI-HEAT INFINITY,,8,8,1.625,8,1454270,assets/product_images/C66YU9626286.jpg,styleship_cdn_pattern+downloaded,1.0
C65BM6578278,남성 몬트레일 트리니티 FKT,MONTRAIL TRINITY FKT,,14,5,1.5,14,1394410,assets/product_images/C65BM6578278.jpg,styleship_cdn_pattern+downloaded,0.35714285714285715
C54YL3482010,여성 클라우드 비치 롱 다운 자켓,Ws Cloud Beach™ Long Down Jacket,,5,5,2.2,5,1344400,assets/product_images/C54YL3482010.jpg,excel_map+downloaded,1.0
C46YU0204010,[공식몰 단독] 공용 코브 투 뷰트™ 30L 백팩 + 파우치,Cove to Butte ™ 30 BACKPACK,,18,18,3.388888888888889,18,1322300,assets/product_images/C46YU0204010.jpg,styleship_cdn_pattern+downloaded,1.0
C51AE5878010,남성 와우노가 라이프 웨이트 팬츠,Wanoga™ Lightweight Pant,,18,18,4.105263157894736,20,1306730,assets/product_images/C51AE5878010.jpg,styleship_cdn_pattern+downloaded,1.0
C65YU0369257,공용 본레 포레스트 20L 패커블 경량 백팩,Bonre Forest 20L Packable Backpack,,3,3,2.3333333333333335,24,1283400,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C65YU0369257.jpg,styleship_cdn_pattern,1.0
C66YU0367010,공용 레드우드 35L 백팩,REDWOOD35 BACKPACK,,4,2,1.75,9,1281500,assets/product_images/C66YU0367010.jpg,excel_map+downloaded,0.5
C54YM3474010,남성 마운틴 후드™ 다운 파카,Ms MT.Hood™ Down Parka,,4,4,2.75,4,1275910,assets/product_images/C54YM3474010.jpg,excel_map+downloaded,1.0
C54WR3825397,여성 드랍 릿지 II 인터체인지 자켓,Drop Ridge™ II Interchange Jacket,,6,6,3.0,6,1255640,assets/product_images/C54WR3825397.jpg,excel_map+downloaded,1.0
C55YM8908010,남성 이스케이프 쓰라이브 샌들,THRIVE™ REVIVE SHANDAL,,13,8,0.7857142857142857,14,1236700,assets/product_images/C55YM8908010.jpg,styleship_cdn_pattern+downloaded,0.6153846153846154
C64YL3585626,여성 파운 피크 다운 자켓,W's Fawn Peak Down Jacket,,5,3,2.2,5,1217000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YL3585626.jpg,styleship_cdn_pattern,0.6
C65PU8732010,공용 그레이트 스모키 가든 바디백,Great Smoky Garden Body bag,,2,2,3.5,26,1209500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C65PU8732010.jpg,styleship_cdn_pattern,1.0
C61XE5850010,공용 센트릴리엄 2.5 레이어 방수 자켓,Centrillium 2.5L Jacket,,7,7,1.5,8,1195370,assets/product_images/C61XE5850010.jpg,excel_map+downloaded,1.0
C42FM7047774,공용 바하마™ II 반팔 셔츠,Bahama™ II S/S Shirt,,7,6,1.8181818181818181,25,1165900,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C42FM7047774.jpg,styleship_cdn_pattern,0.8571428571428571
C54WR3825278,여성 드랍 릿지 II 인터체인지 자켓,Drop Ridge™ II Interchange Jacket,,6,6,1.6666666666666667,6,1147870,assets/product_images/C54WR3825278.jpg,excel_map+downloaded,1.0
C64YM8596010,남성 스톤 데쉬 플리스 스트레이트 팬츠,M's Stone Dash Fleece Straight Pants,,8,8,1.875,9,1109950,assets/product_images/C64YM8596010.jpg,excel_map+downloaded,1.0
C66YU9682010,공용 샙랜드4 처카 워터프루프 옴니히트,SAPLAND IV CHUKKA WP OH INFINITY,,7,7,1.8571428571428572,7,1105580,assets/product_images/C66YU9682010.jpg,styleship_cdn_pattern+downloaded,1.0
C61YM3502494,남성 카우 마운틴 2L 방수 자켓,M's Cow Mountain 2L Jacket,,5,5,0.8,5,1086300,assets/product_images/C61YM3502494.jpg,excel_map+downloaded,1.0
C52WE9484010,[공식몰 단독]남성 루프 트레일 바람막이 방풍 자켓,Loop Trail™ II Windbreaker,,11,10,2.818181818181818,11,1079520,assets/product_images/C52WE9484010.jpg,styleship_cdn_pattern+downloaded,0.9090909090909091
C63YM3593125,공용 365 트랙 2L 방수자켓,365 TREK 2L Rain Jacket,,6,1,0.0,6,1077000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C63YM3593125.jpg,styleship_cdn_pattern,0.16666666666666666
C64YM6576010,남성 세컨드 픽 크루,M's Second Peak Crew,,9,9,3.111111111111111,10,1069130,assets/product_images/C64YM6576010.jpg,excel_map+downloaded,1.0
C43WE4686257,남성 익스플로러스 엣지™ 방수 패딩 자켓,Explorer's Edge™ Insulated Jacket,,8,8,3.25,8,1062110,assets/product_images/C43WE4686257.jpg,styleship_cdn_pattern+downloaded,1.0
C66YU9626010,공용 샙랜드4 워터프루프 옴니히트,SAPLAND IV WP OMNI-HEAT INFINITY,,6,6,2.4285714285714284,7,1037120,assets/product_images/C66YU9626010.jpg,styleship_cdn_pattern+downloaded,1.0
C55YL7787010,여성 이스케이프 쓰라이브 샌들,THRIVE™ REVIVE SHANDAL,,11,5,0.9090909090909091,11,1033550,assets/product_images/C55YL7787010.jpg,styleship_cdn_pattern+downloaded,0.45454545454545453
C62YL3533310,여성 선 레이크 경량 바람막이 자켓,W's Sun Lake Jacket,,3,3,1.4000000000000001,11,1014000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C62YL3533310.jpg,styleship_cdn_pattern,1.0
C54YM3479211,공용 마운틴 후드™ 롱 다운 자켓,MT.Hood™ Long Down Jacket,,3,2,4.333333333333333,3,1001100,assets/product_images/C54YM3479211.jpg,excel_map+downloaded,0.6666666666666666
C66YM0696010,공용 다운 투 다크 트래퍼,Dawn-to-DarkⅡ TRAPPER,,16,16,3.0625,18,988245,assets/product_images/C66YM0696010.jpg,excel_map+downloaded,1.0
C66YU0369397,본레 포레스트 20L 패커블 경량 백팩,Bonre Forest 20L Packable Backpack,,3,3,2.333333333333333,18,983920,assets/product_images/C66YU0369397.jpg,excel_map+downloaded,1.0
C63XM5806342,[스타워즈] 남성 엔도어 이슈 카고 베스트,Endor Issue Cargo Vest,,4,4,2.0,4,956000,assets/product_images/C63XM5806342.jpg,excel_map+downloaded,1.0
C54YL8473211,여성 먼데이 하버™ 스트레이트 팬츠,Ws Monday Harbor™ Lining Stright Pants,,9,8,4.666666666666667,9,949710,assets/product_images/C54YL8473211.jpg,excel_map+downloaded,0.8888888888888888
C61YM3594264,공용 365 마운틴 3L 방수자켓,365 Mountain Rain Jacket,,5,3,5.8,5,947500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C61YM3594264.jpg,styleship_cdn_pattern,0.6
C56YU2743271,공용 옐로우테일 쇼티 WP OH,YELLOWTAIL™ SHORTY WP OH,,9,8,2.444444444444444,9,945140,assets/product_images/C56YU2743271.jpg,excel_map+downloaded,0.8888888888888888
C64WR9847278,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓,Amaze Puff Hooded Jacket,,5,4,3.8,5,936600,assets/product_images/C64WR9847278.jpg,styleship_cdn_pattern+downloaded,0.8
C54XM3477010,[스타워즈] 공용 베이더 컨버터블 자켓,VADER™ Convertible Jacket,,4,4,1.25,4,936000,assets/product_images/C54XM3477010.jpg,excel_map+downloaded,1.0
C66YU0154023,공용 헤이지 저니 2 워터프루프,HAZY JOURNEY II WATERPROOF,,8,8,3.333333333333333,9,934460,assets/product_images/C66YU0154023.jpg,excel_map+downloaded,1.0
C51AE5878027,남성 와우노가 라이프 웨이트 팬츠,Wanoga™ Lightweight Pant,,14,13,3.2857142857142856,14,929440,assets/product_images/C51AE5878027.jpg,styleship_cdn_pattern+downloaded,0.9285714285714286
C52AM4540011,남성 페인티드 피크 쇼츠,Painted Peak™ Short,,19,19,3.105263157894737,19,927530,assets/product_images/C52AM4540011.jpg,styleship_cdn_pattern+downloaded,1.0
C54YL3487105,여성 파운 피크 다운 자켓,Ws Fawn Peak™ Down Jacket,,5,5,3.6,5,926040,assets/product_images/C54YL3487105.jpg,excel_map+downloaded,1.0
C64YL3586102,여성 앤 로드 다운 자켓,W's Anne Road Down Jacket,,6,6,2.6666666666666665,6,923440,assets/product_images/C64YL3586102.jpg,excel_map+downloaded,1.0
C65BM8217091,[공식몰 단독] 남성 이스케이프 쓰라이브 타이타늄 미드 아웃드라이,ESCAPE THRIVE TITANIUM MID OUTDRY,,5,5,3.4,5,922570,assets/product_images/C65BM8217091.jpg,excel_map+downloaded,1.0
C64YM3588439,남성 톤토 돔 디터쳐블 다운 자켓,M's Tonto Dome Detachable Down Jacket,,4,3,2.0,4,908630,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YM3588439.jpg,styleship_cdn_pattern,0.75
C66YU0366010,공용 레드우드 30L 뉴 플러스 백팩,REDWOOD30 N.PLUS BACKPACK,,4,4,2.25,8,908500,assets/product_images/C66YU0366010.jpg,excel_map+downloaded,1.0
C75BI8634010,[추영우 착용] 남성 텔루릭스 타이타늄 아웃드라이 와이드,TELLURIX TITANIUM OUTDRY WIDE,,6,6,2.333333333333333,6,904100,assets/product_images/C75BI8634010.jpg,excel_map+downloaded,1.0
C63YM3593351,[추영우 착용] 공용 365 트랙 2L 방수자켓,365 TREK 2L Rain Jacket,,5,3,3.5999999999999996,5,897500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C63YM3593351.jpg,styleship_cdn_pattern,0.6
C56YU2743327,공용 옐로우테일 쇼티 WP OH,YELLOWTAIL™ SHORTY WP OH,,8,5,2.7500000000000004,8,897360,assets/product_images/C56YU2743327.jpg,excel_map+downloaded,0.625
C64YL3597010,여성 어드벤처365 경량 구스 다운 자켓,W’s Adventure 365 LW Down Jacket,,4,3,3.0,4,892500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YL3597010.jpg,styleship_cdn_pattern,0.75
C54XE9996010,남성 타임 투 트레일™ 옴니히트™ 팬츠,Time to Trail™ Omni-Heat™ Pant,,8,8,3.0,8,888540,assets/product_images/C54XE9996010.jpg,styleship_cdn_pattern+downloaded,1.0
C62XE8841012,[추영우 착용] 공용 콜드 베이 대쉬 그래픽 반팔 티셔츠,Cold Bay Dash Short Sleeve Tee,,21,21,2.4285714285714293,22,885330,assets/product_images/C62XE8841012.jpg,excel_map+downloaded,1.0
C54YM3496211,남성 하이크 보울 코브™ 플리스 자켓,Ms Hike Bowl Cove™ Fleece Jacket,,7,7,3.2857142857142856,7,865110,assets/product_images/C54YM3496211.jpg,excel_map+downloaded,1.0
C54WE4714681,공용 하이크바운드 인터체인지 자켓,Hikebound™ II Interchange Jacket,,6,6,2.333333333333333,6,851120,assets/product_images/C54WE4714681.jpg,styleship_cdn_pattern+downloaded,1.0
C55BM0378010,남성 코노스 TRS 아웃드라이,KONOS™ TRS OUTDRY™,,6,6,3.6666666666666665,6,844290,assets/product_images/C55BM0378010.jpg,styleship_cdn_pattern+downloaded,1.0
C64YM8587211,남성 다트 포레스트 코듀로이 팬츠,M's Dart Forest Corduroy Pants,,7,7,1.7142857142857142,7,842300,assets/product_images/C64YM8587211.jpg,excel_map+downloaded,1.0
C64YM7587439,남성 다트 포레스트 코듀로이 셔츠,M's Dart Forest Corduroy Shirts,,6,6,3.666666666666667,6,841840,assets/product_images/C64YM7587439.jpg,excel_map+downloaded,1.0
C54YL3483211,여성 패스 대쉬 포레스트 다운 자켓,Ws Path Dash Forest™Ⅲ Down Jacket,,3,2,1.0,3,838500,assets/product_images/C54YL3483211.jpg,excel_map+downloaded,0.6666666666666666
C43WE4686010,남성 익스플로러스 엣지™ 방수 패딩 자켓,Explorer's Edge™ Insulated Jacket,,7,7,3.5714285714285716,7,835140,assets/product_images/C43WE4686010.jpg,styleship_cdn_pattern+downloaded,1.0
C64XE9996010,남성 타임 투 트레일 옴니히트 팬츠,Time to Trail Omni-Heat Pant,,7,7,4.0,7,828680,assets/product_images/C64XE9996010.jpg,styleship_cdn_pattern+downloaded,1.0
C65BM1935063,남성 PFG 프로 스포츠 부츠,PFG PRO SPORT BOOT,,6,6,2.6666666666666665,6,828500,assets/product_images/C65BM1935063.jpg,excel_map+downloaded,1.0
C63AE8947010,남성 ROC 테크 카고 팬츠,ROC Tech Cargo Pant,,8,8,3.875,8,815610,assets/product_images/C63AE8947010.jpg,styleship_cdn_pattern+downloaded,1.0
C54YM8478010,남성 마운틴 후드™ 인슐레이션 스트레이트 팬츠,M's MT.Hood™ Insulation Straight Pants,,5,5,4.2,6,813370,assets/product_images/C54YM8478010.jpg,excel_map+downloaded,1.0
C62XE2326010,남성 클레어몬트II 경량 바람막이 자켓,Clearmont II Jacket,,9,9,2.1,11,813050,assets/product_images/C62XE2326010.jpg,excel_map+downloaded,1.0
C56BM0225010,남성 패시트 75 이쿼녹스,FACET™ 75 EQUINOX™,,6,6,3.0,6,809910,assets/product_images/C56BM0225010.jpg,styleship_cdn_pattern+downloaded,1.0
C64YL3574027,여성 마운틴 후드 다운 자켓,W's MT.Hood Down Jacket,,2,2,5.5,2,807940,assets/product_images/C64YL3574027.jpg,excel_map+downloaded,1.0
C56YM2343010,[STAR WARS] 공용 베이더 부츠,VADER™ BOOT,,3,3,0.33333333333333337,3,807000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YM2343010.jpg,styleship_cdn_pattern,1.0
C56YU4749352,공용 헨리포크 부츠 OT OHI,HENRYFORK BOOT OT OHI,,7,6,3.7142857142857144,7,805500,assets/product_images/C56YU4749352.jpg,excel_map+downloaded,0.8571428571428571
C54YL3481299,여성 체리 크레스트 다운 자켓,Ws Cherry Crest™ Down Jacket,,4,4,1.5,4,804100,assets/product_images/C54YL3481299.jpg,excel_map+downloaded,1.0
C66YU5200010,공용 호버튜버 옴니테크,HOVERTUBER OMNI-TECH,,9,7,1.1,10,798590,assets/product_images/C66YU5200010.jpg,excel_map+downloaded,0.7777777777777778
C64YM3596346,남성 스톤 데쉬 플리스 자켓,M's Stone Dash Fleece Jacket,,5,5,2.0,5,794020,assets/product_images/C64YM3596346.jpg,excel_map+downloaded,1.0
C51AR9425012,여성 바운더리스 트랙 카고 팬츠,Boundless Trek™ Cargo Pant,,14,14,3.428571428571429,15,790110,assets/product_images/C51AR9425012.jpg,styleship_cdn_pattern+downloaded,1.0
C46BK4552286,여성 뉴튼릿지 플러스 와이드핏,NEWTON RIDGE™ PLUS WATERPROOF AMPED WIDE,,12,10,2.428571428571429,14,789000,assets/product_images/C46BK4552286.jpg,styleship_cdn_pattern+downloaded,0.8333333333333334
C52FM7047019,공용 PFG 바하마II 반팔 셔츠,Bahama™ II S/S Shirt,,8,7,1.9090909090909092,15,779480,assets/product_images/C52FM7047019.jpg,styleship_cdn_pattern+downloaded,0.875
C54YL8496010,여성 하이크 보울 코브™ 플리스 조거 팬츠,Ws Hike Bowl Cove™ Fleece Jogger Pants,,9,8,4.0,9,771930,assets/product_images/C54YL8496010.jpg,excel_map+downloaded,0.8888888888888888
C54WR9860224,여성 로로 패스 인터체인지 자켓,Lolo Pass™ Interchange Jacket,,3,3,2.666666666666667,3,768600,assets/product_images/C54WR9860224.jpg,excel_map+downloaded,1.0
C54YM8476319,남성 샷오버 힐™ 인슐레이션 팬츠,Ms Shotover Hill™ Insulation Straight Pants,,5,4,2.8333333333333335,6,768260,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54YM8476319.jpg,styleship_cdn_pattern,0.8
C54YM3496010,남성 하이크 보울 코브™ 플리스 자켓,Ms Hike Bowl Cove™ Fleece Jacket,,7,7,4.428571428571429,7,763830,assets/product_images/C54YM3496010.jpg,excel_map+downloaded,1.0
C64YM3572027,남성 컬럼비아 락 다운 자켓,M's Columbia Rock Down Jacket,,2,2,4.0,2,760175,assets/product_images/C64YM3572027.jpg,excel_map+downloaded,1.0
C64WE6671010,공용 캐스케이드 인터체인지 자켓,Cascade Peak VI Interchange Jacket,,3,3,3.666666666666667,3,759490,assets/product_images/C64WE6671010.jpg,excel_map+downloaded,1.0
C52YM6435404,남성 레이크 투 림™ 폴로,Ms Lake to Rim™ Polo,,8,8,2.1818181818181817,18,759280,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C52YM6435404.jpg,styleship_cdn_pattern,1.0
C61YM3594335,공용 365 마운틴 3L 방수자켓,365 Mountain Rain Jacket,,4,3,0.0,4,758000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C61YM3594335.jpg,styleship_cdn_pattern,0.75
C65YU0366010,공용 레드우드 30L 뉴 플러스 백팩,REDWOOD30 N.PLUS BACKPACK,,7,7,3.4285714285714284,7,750630,assets/product_images/C65YU0366010.jpg,excel_map+downloaded,1.0
C56YU5200273,[공식몰 단독] 공용 호버튜버 옴니테크,HOVERTUBER OMNI-TECH,,10,8,2.6999999999999997,10,750160,assets/product_images/C56YU5200273.jpg,excel_map+downloaded,0.8
C64AE4498461,[추영우 착용] 공용 헬베시아 II 프린티드 하프스냅 플리스 풀오버,Helvetia II Printed Half Snap Fleece,,12,10,3.25,12,744300,assets/product_images/C64AE4498461.jpg,excel_map+downloaded,0.8333333333333334
C53WE4318010,남성 왈로와™ 소프트쉘 풀이밴드 팬츠,Wallowa™ Softshell Pant,,11,11,3.0,11,734950,assets/product_images/C53WE4318010.jpg,styleship_cdn_pattern+downloaded,1.0
C65BI5371241,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF,,7,7,2.7142857142857144,7,733870,assets/product_images/C65BI5371241.jpg,styleship_cdn_pattern+downloaded,1.0
C54PM0372010,남성 스파이어 투 돔™ 다운 자켓,Spire to Dome™ Down Jacket,,3,2,1.6666666666666665,3,733500,assets/product_images/C54PM0372010.jpg,excel_map+downloaded,0.6666666666666666
C46BK4552008,여성 뉴튼릿지 플러스 와이드핏,NEWTON RIDGE™ PLUS WATERPROOF AMPED WIDE,,11,10,3.5833333333333326,12,729800,assets/product_images/C46BK4552008.jpg,styleship_cdn_pattern+downloaded,0.9090909090909091
C64YM3596010,남성 스톤 데쉬 플리스 자켓,M's Stone Dash Fleece Jacket,,5,5,1.4,5,725040,assets/product_images/C64YM3596010.jpg,excel_map+downloaded,1.0
C64YM8578439,남성 니나 트레일 인슐레이션 스트레이트 팬츠,M's Nina Trail Insulation Straight Pants,,5,5,1.8,5,723770,assets/product_images/C64YM8578439.jpg,excel_map+downloaded,1.0
C46BM6754231,남성 픽프릭2 미드 아웃드라이 레더,PEAKFREAK II MID OUTDRY LEATHER,,6,6,5.666666666666667,6,721840,assets/product_images/C46BM6754231.jpg,styleship_cdn_pattern+downloaded,1.0
C54WR6910100,여성 알틱 크레스트 경량 후드 다운자켓,Arctic Crest™ Down Hooded Jacket,,4,3,2.5,4,718000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54WR6910100.jpg,styleship_cdn_pattern,0.75
C61YM3594466,공용 365 마운틴 3L 방수자켓,365 Mountain Rain Jacket,,3,2,0.6666666666666667,3,713600,assets/product_images/C61YM3594466.jpg,excel_map+downloaded,0.6666666666666666
C64YM3588313,[추영우 착용] 남성 톤토 돔 디터쳐블 다운 자켓,M's Tonto Dome Detachable Down Jacket,,3,2,3.0,3,709700,assets/product_images/C64YM3588313.jpg,excel_map+downloaded,0.6666666666666666
C66YM9725MUL,남성 컬럼비아 미드 패턴 양말 5종,M's Columbia Mid Length Pattern Socks 5 Pack,,4,4,3.0,27,707760,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C66YM9725MUL.jpg,styleship_cdn_pattern,1.0
C65PU8722030,공용 타이거 브룩 20L 트래블 백팩,Tyger Brook20+L Travel Backpack,,5,5,4.0,5,706270,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C65PU8722030.jpg,styleship_cdn_pattern,1.0
C54WR9293010,여성 롱혼 릿지 리버서블 셔켓,Longhorn Ridge™ Reversible Shirt Jacket,,8,7,4.5,8,705290,assets/product_images/C54WR9293010.jpg,styleship_cdn_pattern+downloaded,0.875
C64YM3584010,남성 블루 에비뉴 다운 자켓,M's Blue Avenue Down Jacket,,3,3,3.6666666666666665,3,691990,assets/product_images/C64YM3584010.jpg,excel_map+downloaded,1.0
C62XE2326270,남성 클레어몬트II 경량 바람막이 자켓,Clearmont II Jacket,,10,4,1.1,10,691110,assets/product_images/C62XE2326270.jpg,excel_map+downloaded,0.4
