order_date,member_grade_label,coupon_flag,coupon_name,coupon_name_source,orders,buyers,quantity,revenue,coupon_amount,aov
2025-10-12,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,212810,0,212810.0
2025-10-12,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,16,16,19,1675570,369900,104723.125
2025-10-12,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,25,25,38,1662270,0,66490.8
2025-10-13,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,30,29,36,3153040,648890,105101.33333333333
2025-10-13,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,28,28,33,2129290,0,76046.07142857143
2025-10-13,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,3,4,670400,221900,167600.0
2025-10-13,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,58480,0,58480.0
2025-10-13,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,382980,210700,127660.0
2025-10-13,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,372190,0,186095.0
2025-10-14,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,27,27,39,2410570,796030,89280.37037037036
2025-10-14,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,17,17,20,1477590,0,86917.05882352941
2025-10-14,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,2,4,295700,195300,98566.66666666667
2025-10-14,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,7,473930,0,94786.0
2025-10-14,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,329000,30000,329000.0
2025-10-15,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,39,39,50,3825700,649340,98094.8717948718
2025-10-15,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,19,19,20,1371760,0,72197.8947368421
2025-10-15,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,384040,0,128013.33333333333
2025-10-15,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,6,480480,275200,160160.0
2025-10-15,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,131680,0,65840.0
2025-10-15,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,116320,31800,116320.0
2025-10-16,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,31,31,39,3109810,524710,100316.45161290323
2025-10-16,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,20,20,22,1523090,0,76154.5
2025-10-16,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,167590,53800,83795.0
2025-10-16,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,135510,0,135510.0
2025-10-17,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,44,44,49,4204279,593370,95551.79545454546
2025-10-17,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,25,25,30,2439949,0,97597.96
2025-10-17,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,349500,349500,349500.0
2025-10-17,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,62299,0,62299.0
2025-10-17,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,3,1067630,211800,355876.6666666667
2025-10-17,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,29000,0,29000.0
2025-10-17,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,193400,0,96700.0
2025-10-18,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,38,38,45,4312270,617770,113480.78947368421
2025-10-18,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,31,31,34,2162250,0,69750.0
2025-10-18,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,62300,0,62300.0
2025-10-18,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,5,7,711700,0,118616.66666666667
2025-10-18,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,353820,79600,176910.0
2025-10-19,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,41,41,56,5246570,786960,127965.12195121951
2025-10-19,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,38,37,46,3210450,0,84485.52631578948
2025-10-19,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,5,236000,20000,236000.0
2025-10-19,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,7,565300,87700,282650.0
2025-10-19,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,219180,0,73060.0
2025-10-20,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,55,48,69,7067280,2529470,128496.0
2025-10-20,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,20,20,25,1564540,0,78227.0
2025-10-20,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,566300,0,566300.0
2025-10-20,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,59000,35400,59000.0
2025-10-20,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,6,640400,102900,213466.66666666666
2025-10-20,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,8,553030,0,79004.28571428571
2025-10-21,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,69,69,84,8493520,1562520,123094.49275362318
2025-10-21,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,38,38,47,2603650,0,68517.1052631579
2025-10-21,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,244000,0,122000.0
2025-10-21,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,219000,10000,219000.0
2025-10-21,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,12,1542590,158030,257098.33333333334
2025-10-21,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,5,8,1202080,0,200346.66666666666
2025-10-21,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,5,243000,138800,243000.0
2025-10-22,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,44,44,59,5105890,637130,116042.95454545454
2025-10-22,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,25,25,32,2455700,0,98228.0
2025-10-22,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,8,1220230,155260,305057.5
2025-10-22,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,4,410700,0,102675.0
2025-10-22,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,127200,0,127200.0
2025-10-23,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,44,44,57,5025480,749310,114215.45454545454
2025-10-23,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,30,30,38,2780150,0,92671.66666666667
2025-10-23,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,139000,0,139000.0
2025-10-23,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,10,661500,78500,330750.0
2025-10-23,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,321870,0,107290.0
2025-10-23,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,7,1194240,60000,1194240.0
2025-10-23,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,52690,0,52690.0
2025-10-24,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,36,36,50,4627760,1048530,128548.88888888889
2025-10-24,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,18,18,25,2608100,0,144894.44444444444
2025-10-24,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,349500,349500,349500.0
2025-10-24,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,273600,0,273600.0
2025-10-24,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,8,571790,0,114358.0
2025-10-24,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,6,427370,233700,142456.66666666666
2025-10-25,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,24,24,33,2753710,523940,114737.91666666667
2025-10-25,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,12,12,14,1301010,0,108417.5
2025-10-25,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,246540,0,123270.0
2025-10-25,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,10,670790,0,134158.0
2025-10-25,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,553460,50900,184486.66666666666
2025-10-26,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,45,45,60,5150070,727640,114446.0
2025-10-26,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,11,11,19,1196890,0,108808.18181818182
2025-10-26,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,624600,74400,624600.0
2025-10-26,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,9,9,10,1812710,220930,201412.22222222222
2025-10-26,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,7,653690,0,108948.33333333333
2025-10-27,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,67,67,100,7578300,1747890,113108.95522388059
2025-10-27,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,39,38,45,3047560,0,78142.56410256411
2025-10-27,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,83760,21800,83760.0
2025-10-27,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,9,9,11,2711060,532200,301228.8888888889
2025-10-27,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,432600,0,144200.0
2025-10-27,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,1,13,2010300,80000,1005150.0
2025-10-27,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,5,421730,0,210865.0
2025-10-28,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,59,56,76,7480180,1928070,126782.71186440678
2025-10-28,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,20,20,30,1922300,0,96115.0
2025-10-28,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,1575900,180100,1575900.0
2025-10-28,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,231300,0,115650.0
2025-10-28,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,8,1414070,172350,235678.33333333334
2025-10-28,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,3,488630,0,162876.66666666666
2025-10-28,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,512400,193600,512400.0
2025-10-29,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,52,51,71,6962850,2390860,133900.96153846153
2025-10-29,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,28,28,32,2426540,0,86662.14285714286
2025-10-29,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,85000,0,85000.0
2025-10-29,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,10,1096550,257340,219310.0
2025-10-29,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,4,10,339760,0,67952.0
2025-10-30,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,35,34,45,4491870,860860,128339.14285714286
2025-10-30,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,14,14,16,1009520,0,72108.57142857143
2025-10-30,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,4,572600,40000,286300.0
2025-10-30,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,8,1278280,159720,255656.0
2025-10-30,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,5,380260,0,95065.0
2025-10-30,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,120,2830000,708000,2830000.0
2025-10-30,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,143200,0,71600.0
2025-10-31,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,42,42,46,4837020,1016940,115167.14285714286
2025-10-31,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,18,18,21,1198320,0,66573.33333333333
2025-10-31,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,270000,93800,270000.0
2025-10-31,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,13,2508410,356200,501682.0
2025-10-31,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,9,304980,0,60996.0
2025-11-01,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,32,32,36,3168520,498440,99016.25
2025-11-01,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,9,9,13,832970,0,92552.22222222222
2025-11-01,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,1,6,477000,164500,238500.0
2025-11-01,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,132600,0,132600.0
2025-11-01,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,3,148150,0,49383.333333333336
2025-11-02,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,50,50,61,6696150,1559530,133923.0
2025-11-02,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,21,21,25,1476530,0,70310.95238095238
2025-11-02,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,3,157000,10000,157000.0
2025-11-02,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,1166610,142800,388870.0
2025-11-02,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,144050,0,144050.0
2025-11-03,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,56,56,66,6953580,1507330,124171.07142857143
2025-11-03,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,32,32,40,2344410,0,73262.8125
2025-11-03,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,272510,93800,272510.0
2025-11-03,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,3,219990,0,73330.0
2025-11-03,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,8,7,11,3372950,701600,421618.75
2025-11-03,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,8,8,14,1350360,0,168795.0
2025-11-03,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,5,220500,24500,220500.0
2025-11-04,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,53,53,62,5748110,1178450,108454.90566037736
2025-11-04,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,19,19,24,1791290,0,94278.42105263157
2025-11-04,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,2,9,2544870,252900,508974.0
2025-11-04,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,1,5,133000,0,66500.0
2025-11-04,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,6,1478170,181600,295634.0
2025-11-04,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,6,342830,0,85707.5
2025-11-05,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,35,35,40,3929250,718520,112264.28571428571
2025-11-05,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,26,26,33,2355110,0,90581.15384615384
2025-11-05,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,17500,17500,17500.0
2025-11-05,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,16,2034830,228050,678276.6666666666
2025-11-05,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,258360,0,86120.0
2025-11-05,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,104650,0,104650.0
2025-11-06,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,34,34,44,3646390,636210,107246.76470588235
2025-11-06,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,16,16,20,818770,0,51173.125
2025-11-06,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,1,2,322000,0,161000.0
2025-11-06,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,5,324520,0,81130.0
2025-11-06,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,169220,92300,84610.0
2025-11-06,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,99500,99500,99500.0
2025-11-07,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,31,30,40,3401330,769030,109720.32258064517
2025-11-07,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,15,15,18,1129560,0,75304.0
2025-11-07,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,129500,25500,129500.0
2025-11-07,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,5,1022600,125800,255650.0
2025-11-07,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,169190,0,56396.666666666664
2025-11-08,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,24,24,33,2921490,498090,121728.75
2025-11-08,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,12,12,14,1062400,0,88533.33333333333
2025-11-08,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,11,1140000,1128200,380000.0
2025-11-08,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,51550,0,51550.0
2025-11-08,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,70000,0,70000.0
2025-11-09,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,48,48,58,5218030,1203210,108708.95833333333
2025-11-09,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,24,24,28,1951680,0,81320.0
2025-11-09,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,150000,0,150000.0
2025-11-09,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,405190,79200,135063.33333333334
2025-11-09,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,6,175510,0,58503.333333333336
2025-11-10,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,54,53,61,6454290,2306760,119523.88888888889
2025-11-10,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,33,32,37,2122280,0,64311.51515151515
2025-11-10,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,39500,0,39500.0
2025-11-10,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,6,2166140,324700,361023.3333333333
2025-11-10,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,7,243060,0,48612.0
